aX,aY,aZ,gX,gY,gZ,ts
0.751,0.279,-0.315,-14.038,-375.977,-370.117,0
0.576,0.285,-0.221,-25.818,-375.793,-386.108,0
0.456,0.282,-0.171,-38.635,-381.47,-376.587,0
0.324,0.17,-0.107,-56.946,-379.395,-359.863,0
0.142,0.067,-0.019,-76.111,-376.221,-356.384,0
0.094,-0.076,0.042,-85.815,-375.793,-362,0
0.002,-0.113,0.031,-82.581,-385.62,-372.62,0
-0.088,-0.066,-0.011,-77.087,-402.893,-372.62,0
-0.195,-0.008,-0.033,-82.52,-425.11,-360.474,0
-0.176,-0.04,-0.031,-94.971,-431.885,-343.75,0
-0.21,-0.107,0.038,-107.849,-441.956,-330.078,0
-0.167,-0.169,0.059,-109.619,-446.167,-319.397,0
-0.122,-0.085,0.016,-106.934,-440.918,-314.026,0
-0.092,0.052,-0.025,-112.793,-419.922,-304.382,0
-0.069,0.105,-0.061,-132.446,-383.972,-291.382,0
-0.105,0.137,-0.048,-157.471,-340.759,-274.292,0
-0.136,0.196,-0.002,-185.364,-299.316,-252.991,0
-0.139,0.254,0.109,-215.393,-257.08,-232.117,0
-0.284,0.305,0.234,-248.352,-217.102,-220.032,0
-0.481,0.404,0.326,-285.339,-187.378,-211.792,0
-0.635,0.4,0.533,-321.716,-177.063,-203.247,0
-0.706,0.348,0.861,-347.839,-191.04,-192.627,0
-0.766,0.359,1.164,-356.445,-210.754,-180.908,0
-0.595,0.326,1.423,-350.83,-216.614,-153.015,0
-0.399,0.285,1.621,-325.806,-205.75,-116.516,0
-0.272,0.416,1.814,-282.288,-184.631,-80.505,0
-0.244,0.675,1.998,-233.398,-143.005,-45.166,0
-0.304,0.947,2.177,-192.444,-86.06,-23.743,0
-0.367,1.105,2.269,-167.908,-34.79,-20.691,0
-0.403,1.253,2.315,-147.705,10.071,-26.55,0
-0.403,1.324,2.399,-125.122,51.575,-53.65,0
-0.327,1.312,2.523,-93.14,94.299,-80.688,0
-0.144,1.222,2.649,-55.481,139.099,-98.816,0
-0.073,0.872,2.651,-13.245,190.735,-100.403,0
0.075,0.665,2.521,41.931,221.741,-126.099,0
0.28,0.783,2.342,110.229,242.981,-137.085,0
0.279,0.901,2.143,150.879,269.165,-124.939,0
0.438,0.864,1.962,156.25,281.982,-125.061,0
0.52,0.783,1.762,153.015,299.377,-129.456,0
0.644,0.491,1.642,153.503,331.482,-146.973,0
0.681,0.613,1.527,164.062,359.558,-184.937,0
0.661,0.651,1.41,166.504,396.484,-191.711,0
0.677,0.524,1.289,155.151,420.227,-218.689,0
0.556,0.611,1.133,146.362,442.993,-243.591,0
0.473,0.538,1.003,133.179,455.811,-256.958,0
0.443,0.472,0.879,116.272,449.829,-277.466,0
0.371,0.441,0.727,99.548,433.96,-289.795,0
0.34,0.358,0.634,84.045,420.898,-289.368,0
0.319,0.303,0.6,73.608,408.447,-289.673,0
0.179,0.379,0.528,60.303,394.958,-300.476,0
0.108,0.351,0.46,37.292,378.418,-312.378,0
0.048,0.199,0.435,15.503,360.779,-319.092,0
-0.111,0.135,0.359,4.517,339.661,-311.096,0
-0.228,-0.023,0.305,-4.456,307.129,-291.687,0
-0.277,-0.244,0.27,-8.728,256.47,-268.005,0
-0.357,-0.347,0.201,3.784,194.58,-237.305,0
-0.395,-0.323,0.221,24.109,131.897,-189.27,0
-0.4,-0.393,0.232,37.292,84.351,-128.845,0
-0.485,-0.481,0.179,50.171,73.303,-80.383,0
0.281,-0.867,0.215,76.965,89.6,-57.373,0
-0.194,-0.449,0.182,99.243,114.929,-105.469,0
-0.359,0.01,0.041,117.798,119.69,-52.979,1
-0.153,-0.523,-0.066,87.28,125.183,1.526,1
-0.348,-0.494,-0.142,76.843,130.554,-9.766,1
-0.147,0.035,-0.065,78.125,134.277,13.184,1
-0.326,-0.586,-0.061,51.819,113.403,96.558,1
-0.149,-0.47,-0.084,49.561,132.141,117.371,1
-0.174,-0.522,-0.063,64.697,138.184,160.156,1
-0.133,-0.369,-0.156,68.359,120.056,169.006,1
0.079,-0.115,-0.279,78.796,99.487,195.679,1
0.508,-0.185,-0.383,74.646,69.58,210.876,1
0.735,0.244,-0.437,64.88,43.03,188.538,1
1.251,0.216,-0.414,62.805,22.705,193.848,1
1.67,0.392,-0.34,51.208,11.23,167.908,1
1.876,0.473,-0.299,51.453,-1.77,136.902,1
2.103,0.609,-0.278,55.786,-12.939,101.379,1
2.234,0.652,-0.27,57.861,-19.714,82.458,1
2.181,0.543,-0.202,49.316,-16.968,58.228,1
2.071,0.487,-0.152,45.044,-15.198,30.457,1
1.895,0.391,-0.155,41.87,-12.756,6.042,1
1.675,0.349,-0.163,34.18,-5.798,-13.977,1
1.446,0.211,-0.172,20.447,-0.671,-17.334,1
1.255,0.067,-0.158,7.324,-1.343,-13.123,1
1.096,-0.079,-0.123,-0.061,-5.432,-10.986,1
1.017,-0.229,-0.083,-0.916,-9.399,-9.094,1
0.941,-0.05,-0.068,2.136,-10.498,-4.272,1
0.81,-0.293,-0.048,1.038,-9.827,11.902,1
0.805,-0.194,-0.053,5.737,-11.475,19.592,1
0.757,-0.389,-0.016,9.583,-5.066,23.621,1
0.777,-0.205,-0.031,15.625,-6.531,3.723,1
0.802,-0.144,-0.053,21.545,-7.324,4.761,1
0.808,-0.12,-0.055,16.052,-5.188,8.057,1
0.823,-0.092,-0.065,7.812,-5.31,10.62,1
0.823,-0.149,-0.047,-3.113,-4.089,9.949,1
0.846,-0.163,-0.03,-8.728,-1.282,5.249,1
0.864,-0.145,-0.019,-8.545,3.479,4.639,1
0.874,-0.184,-0.002,-8.423,11.414,5.859,1
0.867,-0.203,-0.002,-3.235,19.47,5.737,1
0.857,-0.165,-0.022,5.92,23.865,4.822,1
0.839,-0.124,-0.038,13.672,24.414,7.385,1
1.2,1.434,-0.889,427.063,-438.171,-120.178,0
1.472,1.521,-1.021,403.015,-477.966,-167.48,0
1.542,1.473,-1.051,375.244,-493.774,-208.679,0
1.639,1.494,-1.008,355.347,-501.77,-243.713,0
1.737,1.518,-0.95,331.726,-506.653,-281.128,0
1.764,1.423,-0.885,293.64,-506.714,-320.129,0
1.791,1.336,-0.788,260.803,-506.104,-347.961,0
1.831,1.308,-0.719,234.741,-510.864,-364.075,0
1.794,1.254,-0.656,198.547,-510.742,-376.465,0
1.744,1.145,-0.584,152.893,-504.15,-383.24,0
1.672,1.008,-0.504,108.887,-491.76,-387.695,0
1.52,0.869,-0.449,67.81,-473.633,-393.311,0
1.347,0.711,-0.37,28.992,-452.393,-401.978,0
1.146,0.575,-0.305,-5.188,-434.448,-410.095,0
1.045,0.425,-0.235,-36.56,-418.701,-415.344,0
0.689,0.289,-0.16,-66.956,-411.133,-416.931,0
0.559,0.141,-0.034,-80.139,-418.701,-413.757,0
0.474,0.05,0.035,-75.378,-417.175,-411.316,0
0.306,0.133,0.282,-69.946,-415.955,-418.579,0
0.09,0.211,0.388,-80.566,-429.932,-421.875,0
0.002,0.13,0.48,-97.168,-427.124,-416.687,0
-0.113,0.077,0.513,-101.685,-429.016,-405.212,0
-0.225,0.086,0.575,-99.121,-435.608,-393.738,0
-0.256,0.048,0.606,-93.384,-439.819,-373.108,0
-0.307,0.055,0.575,-80.872,-431.152,-343.933,0
-0.21,0.073,0.518,-70.984,-416.87,-308.228,0
-0.126,0.04,0.478,-72.144,-395.935,-273.865,0
-0.146,-0.026,0.373,-75.562,-358.337,-243.652,0
-0.179,0.018,0.275,-76.477,-315.369,-222.046,0
-0.236,0.057,0.253,-87.463,-287.231,-204.102,0
-0.263,0.054,0.173,-101.685,-270.447,-196.472,0
-0.272,0.075,0.143,-115.967,-250.427,-194.763,0
-0.388,0.163,0.198,-135.62,-229.492,-197.144,0
-0.558,0.275,0.307,-164.551,-215.454,-202.698,0
-0.552,0.316,0.466,-200.684,-212.585,-202.759,0
-0.603,0.253,0.618,-232.422,-200.5,-205.078,0
-0.687,0.208,0.783,-250.977,-180.603,-198.486,0
-0.583,0.22,0.958,-254.883,-168.518,-176.819,0
-0.45,0.219,1.13,-246.46,-146.362,-151.55,0
-0.438,0.298,1.32,-232.3,-110.535,-124.817,0
-0.464,0.431,1.475,-223.45,-67.017,-93.262,0
-0.583,0.516,1.642,-219.36,-26.367,-68.42,0
-0.636,0.653,1.854,-213.806,-0.061,-54.871,0
-0.616,0.798,2.035,-195.74,18.188,-51.819,0
-0.593,0.894,2.206,-166.321,26.978,-60.913,0
-0.547,1.059,2.296,-125.122,40.527,-69.153,0
-0.408,1.175,2.37,-90.21,65.857,-73.853,0
-0.274,1.112,2.506,-70.618,104.858,-78.674,0
-0.184,0.943,2.615,-49.194,157.593,-80.566,0
-0.099,0.776,2.637,-12.268,210.51,-83.069,0
0.023,0.646,2.552,40.833,246.094,-89.539,0
0.079,0.637,2.41,102.661,273.254,-94.666,0
0.204,0.683,2.2,159.302,297.241,-110.046,0
0.255,0.816,1.941,193.665,323.181,-116.211,0
0.495,0.663,1.775,192.993,341.003,-132.69,0
0.628,0.708,1.602,182.739,365.295,-144.165,0
0.564,0.646,1.47,161.072,403.198,-137.573,0
0.683,0.432,1.459,144.043,433.655,-151.978,0
0.506,0.489,1.338,139.16,464.05,-187.683,0
0.412,0.468,1.238,135.315,488.953,-217.834,0
0.237,0.534,1.068,125.916,478.516,-258.301,0
0.266,0.502,0.826,116.455,450.928,-270.691,0
0.232,0.306,0.719,100.891,422.058,-284.607,0
0.257,0.264,0.625,94.116,397.217,-301.941,0
0.178,0.363,0.487,87.158,380.615,-298.706,0
0.173,0.253,0.426,69.092,374.939,-276.672,0
0.205,0.18,0.406,50.171,371.643,-263.916,0
0.187,0.095,0.385,36.682,367.92,-255.005,0
0.046,0.068,0.382,25.024,370.361,-251.282,0
-0.131,0.093,0.386,16.541,365.662,-247.07,0
-0.38,0.032,0.386,8.118,341.553,-240.54,0
-0.512,-0.111,0.349,4.272,288.452,-229.065,0
-0.55,-0.239,0.257,12.573,215.515,-211.426,0
-0.444,-0.36,0.226,29.297,145.63,-189.27,0
-0.218,-0.516,0.282,48.035,113.953,-165.344,0
-0.272,-0.454,0.14,81.604,107.788,-131.042,0
-0.288,-0.148,0.068,98.877,93.75,-104.858,0
-0.151,-0.244,0.065,92.773,96.313,-40.344,0
0.005,-0.5,0.029,72.998,120.239,10.071,0
-0.119,-0.456,-0.042,70.19,150.452,14.709,0
-0.346,-0.267,0.03,80.627,180.603,20.447,0
-0.395,-0.189,-0.05,75.867,165.588,61.768,0
-0.368,-0.517,-0.151,62.439,152.466,112.183,0
-0.203,-0.361,-0.162,60.547,150.879,134.827,0
-0.146,-0.486,-0.208,68.481,140.747,191.345,0
0.044,-0.6,-0.24,64.758,132.141,197.571,0
0.165,-0.298,-0.245,77.026,130.31,195.557,0
0.332,-0.094,-0.368,87.524,123.169,223.694,0
0.648,-0.02,-0.456,99.915,112.366,249.573,0
0.942,0.212,-0.546,101.624,66.833,222.107,0
1.423,0.453,-0.643,90.942,7.69,161.255,0
1.88,0.589,-0.64,81.482,-41.382,123.047,0
2.278,0.725,-0.609,70.496,-64.026,94.727,0
2.448,0.728,-0.542,52.979,-46.936,76.843,0
2.454,0.679,-0.466,42.358,-13.855,70.74,0
2.288,0.687,-0.406,37.964,18.982,53.223,0
2.059,0.608,-0.378,25.635,34.851,24.353,1
1.82,0.518,-0.38,11.414,31.921,0.244,1
1.603,0.368,-0.338,-1.343,17.761,-11.414,1
1.382,0.024,-0.293,-11.963,1.16,-19.775,1
1.302,0.12,-0.231,-10.62,-11.902,-13.123,1
1.129,-0.123,-0.157,-21.667,-31.311,-37.72,1
1.121,-0.02,-0.178,-7.751,-42.358,-38.025,1
1.034,-0.228,-0.135,-3.662,-33.325,-17.761,1
0.958,-0.093,-0.131,3.052,-27.71,-13.794,1
0.839,-0.237,-0.108,3.967,-18.25,-3.784,1
0.818,-0.202,-0.129,2.93,-15.259,-13.55,1
0.794,-0.162,-0.15,7.141,-14.282,-19.592,1
0.773,-0.151,-0.139,4.7,-13.123,-21.057,1
0.728,-0.162,-0.158,1.892,-16.846,-18.677,1
0.743,-0.126,-0.17,-0.732,-19.531,-15.137,1
0.791,-0.17,-0.156,-5.249,-21.729,-13.123,1
0.817,-0.143,-0.124,-6.592,-16.785,-10.559,1
0.816,-0.182,-0.09,-7.812,-7.812,-10.376,1
0.805,-0.151,-0.084,-3.113,0,-11.23,1
0.781,-0.161,-0.098,2.197,5.615,-9.949,1
0.763,-0.121,-0.115,8.118,5.737,-9.216,1
0.765,-0.104,-0.149,12.451,-0.122,-6.897,1
0.761,-0.152,-0.135,13.489,-4.883,1.404,1
0.427,1.611,-1.081,506.348,-141.235,-10.376,0
0.541,1.725,-1.212,450.012,-164.734,-55.725,0
0.698,1.77,-1.336,391.357,-191.345,-99.182,0
0.828,1.759,-1.399,335.144,-219.482,-130.92,0
0.955,1.776,-1.385,286.56,-235.046,-158.203,0
1.078,1.793,-1.281,250,-241.211,-183.777,0
1.098,1.786,-1.133,225.403,-241.089,-212.585,0
1.102,1.784,-0.982,208.008,-239.258,-243.103,0
1.054,1.706,-0.86,194.458,-245.056,-270.996,0
1.022,1.59,-0.75,180.542,-264.465,-295.898,0
1.037,1.43,-0.653,170.532,-299.072,-314.575,0
1.074,1.264,-0.578,170.227,-338.623,-326.782,0
1.158,1.126,-0.504,177.185,-369.08,-334.9,0
1.307,1.138,-0.453,181.946,-389.221,-353.455,0
1.134,0.915,-0.383,177.368,-393.921,-348.022,0
1.286,0.92,-0.43,161.987,-387.207,-372.131,0
1.03,0.725,-0.347,150.269,-365.845,-366.516,0
0.983,0.688,-0.348,127.93,-360.84,-396.362,0
0.939,0.553,-0.34,107.666,-359.253,-395.264,0
0.822,0.321,-0.294,97.9,-350.647,-386.536,0
0.797,0.348,-0.238,100.037,-335.754,-395.508,0
0.64,0.414,-0.193,93.506,-321.96,-395.142,0
0.537,0.347,-0.14,72.144,-303.223,-392.456,0
0.407,0.293,-0.112,48.157,-291.931,-395.386,0
0.283,0.25,-0.071,27.71,-291.809,-389.465,0
0.196,0.143,-0.064,12.085,-297.058,-377.441,0
0.166,0.022,-0.047,1.404,-300.415,-372.559,0
0.046,-0.037,-0.025,-1.587,-313.354,-369.263,0
0.016,-0.064,-0.006,0.793,-324.646,-361.511,0
-0.004,-0.067,0.006,1.831,-341.675,-350.403,0
-0.014,-0.088,0.004,-4.7,-357.3,-337.708,0
-0.034,-0.116,0.01,-15.32,-371.033,-324.219,0
-0.043,-0.12,0.022,-25.574,-383.972,-312.5,0
-0.034,-0.094,0.003,-40.161,-392.334,-306.702,0
-0.061,-0.077,-0.016,-62.683,-395.996,-306.702,0
-0.133,0.01,-0.029,-92.163,-398.621,-311.829,0
-0.138,0.11,0.032,-128.174,-400.391,-316.956,0
-0.06,0.166,0.172,-166.321,-389.099,-322.205,0
-0.014,0.227,0.238,-199.158,-350.525,-323.669,0
-0.024,0.308,0.261,-227.844,-295.105,-316.895,0
0.003,0.436,0.289,-256.653,-236.633,-301.88,0
-0.026,0.557,0.403,-290.833,-180.115,-285.828,0
-0.084,0.615,0.797,-334.473,-127.441,-268.921,0
-0.256,0.557,1.28,-379.822,-64.331,-248.169,0
-0.553,0.452,1.594,-405.64,3.418,-215.149,0
-0.541,0.34,1.771,-396.423,31.555,-171.082,0
-0.433,0.062,1.945,-355.347,11.658,-135.254,0
-0.447,-0.003,2.019,-272.705,-30.518,-100.037,0
-0.436,0.435,2.045,-171.997,-61.462,-80.627,0
-0.279,0.876,2.055,-108.398,-82.825,-61.462,0
-0.265,1.09,2.21,-97.168,-59.937,-54.321,0
-0.224,1.07,2.37,-106.14,-23.193,-60.852,0
-0.093,0.909,2.52,-100.952,26.245,-73.608,0
0.028,0.809,2.633,-66.65,95.154,-82.52,0
0.117,0.755,2.543,-18.433,167.847,-89.539,0
0.104,0.74,2.427,24.109,227.905,-96.924,0
0.172,0.705,2.276,58.35,260.437,-100.464,0
0.232,0.631,2.101,84.412,279.541,-104.187,0
0.374,0.61,1.94,104.553,289.001,-117.249,0
0.481,0.617,1.77,116.76,302.002,-127.991,0
0.599,0.513,1.644,119.141,320.374,-142.212,0
0.692,0.494,1.513,121.094,340.271,-164.49,0
0.729,0.48,1.376,121.704,362.427,-175.232,0
0.733,0.314,1.263,116.699,387.329,-190.796,0
0.766,0.333,1.15,121.887,409.546,-212.341,0
0.758,0.424,1.056,125.977,424.927,-227.478,0
0.61,0.403,0.968,114.746,438.049,-235.84,0
0.487,0.407,0.866,99.426,446.472,-241.272,0
0.33,0.37,0.784,84.229,441.65,-251.221,0
0.208,0.314,0.699,66.162,417.847,-270.508,0
0.18,0.218,0.578,50.171,376.953,-286.377,0
0.199,0.115,0.437,39.063,336.304,-287.903,0
0.133,-0.002,0.375,31.494,309.021,-283.203,0
0.029,-0.046,0.359,30.212,292.542,-266.602,0
-0.076,-0.084,0.319,28.625,270.142,-237.061,0
-0.126,-0.194,0.263,23.437,243.835,-202.759,0
-0.208,-0.278,0.212,22.766,215.576,-170.166,0
-0.353,-0.309,0.169,28.931,181.58,-138.428,0
-0.387,-0.312,0.165,37.292,136.475,-108.459,0
-0.361,-0.307,0.229,42.297,90.454,-78.979,0
-0.385,-0.33,0.148,42.358,64.026,-68.054,0
-0.032,-0.361,0.065,51.27,55.359,-50.232,0
-0.065,-0.526,0.011,55.42,41.626,-43.396,0
-0.214,-0.409,-0.033,57.434,40.222,-50.72,1
-0.099,-0.361,-0.078,61.462,49.866,-32.288,1
-0.157,-0.355,-0.087,49.316,74.524,-11.719,1
-0.216,-0.711,-0.128,39.795,101.074,22.095,1
-0.372,-0.49,-0.198,35.583,127.625,26.123,1
-0.511,-0.463,-0.132,34.302,143.494,54.382,1
-0.478,-0.241,-0.237,23.926,117.615,116.882,1
-0.36,-0.467,-0.314,5.066,101.99,185.608,1
-0.034,-0.302,-0.361,1.648,85.449,205.994,1
0.255,-0.123,-0.306,4.272,65.063,234.009,1
0.657,-0.013,-0.262,-2.014,28.625,242.798,1
1.16,0.232,-0.234,-3.418,-2.991,227.234,1
1.723,0.271,-0.093,-3.174,-11.414,208.313,1
2.034,0.602,-0.05,2.014,-10.254,174.927,1
2.277,0.717,0.061,5.188,16.174,153.442,1
2.351,0.544,0.147,0.061,27.954,127.563,1
2.34,0.785,0.144,11.963,23.865,81.055,1
2.273,0.692,0.158,13.855,18.188,50.232,1
2.151,0.536,0.153,10.559,11.169,29.236,1
1.922,0.399,0.146,13.306,3.845,12.878,1
1.71,0.298,0.123,16.724,-5.676,0.671,1
1.494,0.129,0.113,16.663,-12.085,-7.996,1
1.326,0.059,0.098,18.86,-21.057,-16.479,1
1.171,-0.019,0.07,20.63,-26.855,-19.226,1
1.078,-0.069,0.063,19.348,-31.128,-16.968,1
0.958,0.026,0.065,16.846,-32.349,-8.362,1
0.909,-0.366,0.083,13.184,-30.09,-2.136,1
0.875,-0.078,-0.064,17.578,-35.522,-15.991,1
0.797,-0.237,0.044,14.709,-11.597,2.319,1
0.845,-0.237,0.017,6.714,-15.991,1.465,1
0.832,-0.125,0.001,9.46,-10.437,9.949,1
0.83,-0.328,0.041,5.188,-4.272,15.625,1
0.796,-0.152,-0.003,10.132,-2.075,-5.371,1
0.804,-0.178,0,15.015,3.845,-8.179,1
0.78,-0.148,-0.003,13.611,8.057,-11.169,1
0.777,-0.111,-0.024,14.221,8.972,-6.042,1
0.206,1.071,-1.418,319.58,-83.862,41.626,0
0.285,1.042,-1.415,278.198,-151.306,19.287,0
0.446,1.047,-1.419,251.221,-220.52,-3.662,0
0.594,1.029,-1.423,234.619,-280.396,-27.344,0
0.744,1.014,-1.443,228.333,-330.566,-47.485,0
0.926,0.969,-1.455,227.539,-372.986,-60.547,0
1.038,0.952,-1.423,236.694,-403.015,-69.519,0
1.153,1.005,-1.29,251.831,-415.161,-77.332,0
1.193,1.039,-1.11,261.047,-413.269,-87.646,0
1.249,1.016,-0.954,261.353,-404.358,-108.093,0
1.211,1.116,-0.846,262.085,-400.024,-126.343,0
1.186,1.06,-0.75,248.047,-409.424,-139.771,0
1.256,0.974,-0.689,234.009,-430.847,-159.546,0
1.299,0.946,-0.641,224.609,-451.233,-173.157,0
1.286,0.773,-0.629,216.187,-459.167,-185.242,0
1.293,0.695,-0.636,208.618,-455.811,-225.037,0
1.27,0.738,-0.625,198.853,-444.885,-256.104,0
1.194,0.669,-0.613,176.453,-422.852,-267.273,0
1.133,0.623,-0.557,150.696,-393.188,-276.978,0
0.98,0.547,-0.474,125.854,-360.229,-290.161,0
0.814,0.498,-0.373,103.821,-333.313,-304.81,0
0.687,0.421,-0.309,81.543,-321.228,-319.458,0
0.605,0.332,-0.283,62.012,-322.144,-332.031,0
0.545,0.276,-0.254,47.791,-330.505,-341.675,0
0.423,0.238,-0.195,37.17,-338.928,-348.511,0
0.335,0.235,-0.105,22.827,-346.802,-355.713,0
0.244,0.176,-0.057,2.869,-355.835,-356.812,0
0.194,0.079,-0.028,-15.076,-364.258,-356.14,0
0.154,0.035,0.004,-27.649,-378.662,-361.023,0
0.08,-0.021,0.038,-38.879,-394.47,-364.563,0
0.006,-0.089,0.071,-47.302,-407.349,-363.708,0
-0.043,-0.112,0.097,-54.932,-425.964,-362.793,0
-0.065,-0.153,0.122,-62.256,-449.646,-360.229,0
-0.031,-0.123,0.127,-65.063,-462.891,-355.957,0
-0.057,0.017,0.144,-73.059,-463.684,-354.37,0
-0.049,0.096,0.184,-93.567,-450.256,-351.746,0
-0.082,0.13,0.178,-121.765,-426.758,-347.534,0
-0.096,0.21,0.206,-152.832,-402.71,-340.271,0
-0.073,0.296,0.33,-190.796,-376.099,-331.482,0
-0.071,0.303,0.467,-231.323,-329.834,-320.74,0
-0.148,0.293,0.609,-265.015,-267.578,-305.298,0
-0.25,0.338,0.715,-288.513,-209.534,-283.813,0
-0.361,0.375,0.86,-308.044,-164.49,-262.268,0
-0.548,0.357,1.091,-325.378,-132.812,-241.272,0
-0.716,0.301,1.404,-337.646,-108.704,-219.36,0
-0.761,0.158,1.651,-328.43,-104.004,-190.247,0
-0.646,0.142,1.803,-290.405,-126.587,-148.437,0
-0.542,0.154,1.78,-236.755,-146.118,-109.375,0
-0.459,0.426,1.77,-182.19,-155.09,-90.027,0
-0.353,0.773,1.776,-149.78,-136.292,-73.914,0
-0.369,0.882,1.999,-146.667,-91.919,-68.848,0
-0.319,0.858,2.266,-150.208,-35.645,-69.824,0
-0.266,0.79,2.411,-134.216,36.926,-75.5,0
-0.206,0.667,2.449,-96.68,111.084,-87.158,0
-0.216,0.638,2.408,-43.274,166.321,-98.877,0
-0.2,0.735,2.354,14.038,206.421,-94.421,0
-0.094,0.709,2.215,54.138,228.821,-87.891,0
0.052,0.62,2.05,82.092,244.995,-86.06,0
0.207,0.613,1.882,106.995,263.916,-91.797,0
0.341,0.661,1.727,122.375,284.119,-96.924,0
0.379,0.606,1.572,119.446,312.561,-105.591,0
0.413,0.505,1.434,111.938,341.125,-121.948,0
0.419,0.411,1.311,108.154,361.389,-139.16,0
0.458,0.378,1.227,109.131,372.375,-155.273,0
0.535,0.344,1.116,112.915,378.662,-169.189,0
0.575,0.347,0.997,113.77,384.46,-187.5,0
0.557,0.33,0.892,107.727,395.935,-201.721,0
0.535,0.351,0.766,96.68,411.072,-209.351,0
0.477,0.363,0.665,80.811,424.622,-208.252,0
0.411,0.282,0.61,56.702,430.237,-210.388,0
0.391,0.22,0.562,37.048,425.964,-221.741,0
0.321,0.27,0.486,20.447,420.105,-235.168,0
0.258,0.263,0.456,-1.587,410.583,-247.742,0
0.18,0.141,0.441,-22.034,399.109,-256.348,0
-0.041,0.051,0.435,-32.959,380.31,-257.385,0
-0.194,-0.062,0.407,-37.048,349.121,-249.207,0
-0.239,-0.139,0.407,-34.912,306.152,-233.032,0
-0.373,-0.242,0.316,-29.297,264.404,-206.97,0
-0.351,-0.315,0.169,-15.991,212.952,-175.964,0
-0.261,-0.393,0.164,-4.211,158.386,-147.766,0
-0.183,-0.442,0.176,10.925,124.573,-117.798,0
-0.115,-0.417,0.19,30.396,105.225,-82.092,0
-0.078,-0.491,0.171,43.945,100.952,-47.729,0
-0.162,-0.436,0.094,52.49,116.943,-22.888,1
-0.131,-0.422,0.047,65.063,137.756,14.465,1
-0.079,-0.425,0.019,69.641,149.414,27.466,1
-0.118,-0.267,-0.061,74.524,152.649,42.114,1
-0.137,-0.241,-0.104,62.317,154.297,56.763,1
-0.082,-0.325,-0.12,46.021,140.625,81.36,1
0.122,-0.297,-0.16,41.687,125.977,104.614,1
0.358,-0.19,-0.188,47.913,122.375,131.531,1
0.566,-0.088,-0.171,53.406,128.845,160.522,1
0.785,0.086,-0.143,60.974,128.906,179.26,1
0.997,0.328,-0.248,67.322,103.882,182.129,1
1.286,0.425,-0.307,66.101,64.27,171.448,1
1.593,0.719,-0.305,57.312,17.456,136.536,1
1.854,0.786,-0.258,41.138,-30.457,125.061,1
2.062,0.569,-0.198,15.564,-53.833,109.131,1
2.203,0.531,-0.096,9.888,-53.345,85.51,1
2.177,0.484,-0.058,12.146,-35.767,59.753,1
2.023,0.512,-0.045,16.296,-4.944,42.358,1
1.743,0.311,-0.021,15.198,18.494,30.579,1
1.572,0.316,-0.047,16.724,24.536,8.667,1
1.358,0.213,-0.068,20.691,21.912,4.761,1
1.173,0.158,-0.053,19.226,13.062,0.549,1
1.14,0.217,-0.089,20.63,-2.625,-8.301,1
1.013,-0.037,-0.078,23.926,-12.695,8.484,1
1.047,-0.014,-0.102,20.081,-19.226,4.517,1
0.895,0.106,-0.086,20.508,-20.02,14.16,1
0.965,0.002,-0.081,7.385,-27.344,27.161,1
0.903,-0.026,-0.076,1.343,-23.621,39.856,1
0.941,-0.103,-0.069,-2.441,-16.846,27.527,1
0.929,-0.019,-0.064,-0.366,-5.615,4.211,1
0.907,-0.011,-0.051,1.831,3.906,-4.211,1
0.874,0.022,-0.042,-0.305,10.132,-7.629,1
0.833,-0.011,-0.048,-0.488,12.207,-8.545,1
0.811,-0.053,-0.041,2.441,10.986,-11.414,1
0.819,0.02,-0.067,6.836,6.958,-15.381,1
0.821,0.032,-0.067,9.766,5.127,-9.094,1
0.207,1.494,-1.667,447.449,9.888,33.936,0
0.349,1.689,-1.904,395.752,-38.208,15.015,0
0.419,1.757,-2.103,327.026,-82.031,-12.085,0
0.51,1.739,-2.233,259.46,-128.54,-46.021,0
0.694,1.624,-2.302,201.904,-180.359,-79.651,0
0.7,1.436,-2.236,168.03,-231.934,-104.919,0
0.799,1.431,-2.081,156.799,-276.978,-129.272,0
0.806,1.279,-1.853,155.884,-310.608,-133.789,0
0.825,1.213,-1.625,153.076,-337.463,-154.358,0
0.892,1.178,-1.429,156.555,-369.507,-164.551,0
0.974,1.071,-1.266,154.907,-398.56,-172.729,0
1.018,1.037,-1.131,151.428,-416.443,-189.209,0
1.008,0.936,-1.013,145.813,-421.753,-199.646,0
0.908,0.787,-0.917,142.7,-421.387,-208.618,0
0.965,0.768,-0.848,143.494,-422.607,-228.027,0
0.879,0.691,-0.819,145.63,-423.767,-233.704,0
0.932,0.579,-0.8,139.709,-418.762,-235.779,0
0.799,0.741,-0.692,137.817,-400.391,-231.995,0
0.72,0.442,-0.582,119.263,-397.095,-222.778,0
0.703,0.329,-0.54,107.056,-389.038,-255.92,0
0.693,0.357,-0.493,108.398,-380.981,-287.476,0
0.644,0.398,-0.448,101.685,-375.854,-309.204,0
0.567,0.33,-0.427,87.463,-380.188,-313.171,0
0.56,0.269,-0.414,74.463,-385.315,-314.453,0
0.536,0.213,-0.403,66.223,-385.132,-314.697,0
0.446,0.179,-0.364,53.101,-378.235,-325.012,0
0.336,0.185,-0.331,35.156,-373.413,-332.458,0
0.264,0.15,-0.275,10.071,-371.521,-332.642,0
