aX,aY,aZ,gX,gY,gZ,ts
0.231,-0.25,-0.297,-26.794,-15.686,-208.374,0
0.147,-0.309,-0.308,-30.334,-13.428,-205.261,0
0.106,-0.31,-0.338,-30.334,-19.836,-200.073,0
0.13,-0.304,-0.332,-32.776,-31.616,-193.848,0
0.081,-0.33,-0.303,-39.978,-44.739,-187.927,1
0.075,-0.376,-0.294,-48.767,-59.998,-184.692,1
0.061,-0.4,-0.314,-57.495,-72.388,-184.998,1
0.067,-0.396,-0.333,-69.58,-82.52,-188.049,1
-0.046,-0.38,-0.302,-86.731,-90.515,-193.42,1
-0.065,-0.474,-0.269,-101.868,-104.98,-191.956,1
-0.109,-0.48,-0.237,-108.765,-122.131,-191.589,1
-0.11,-0.505,-0.187,-110.046,-138.794,-189.941,1
-0.126,-0.484,-0.18,-109.009,-149.414,-187.683,1
-0.223,-0.469,-0.172,-108.948,-155.212,-183.105,1
-0.209,-0.463,-0.103,-109.924,-160.522,-170.532,1
-0.24,-0.488,-0.063,-111.511,-168.64,-158.813,1
-0.212,-0.479,-0.021,-109.375,-170.41,-148.315,1
-0.229,-0.441,0.011,-108.704,-165.955,-137.085,1
-0.208,-0.53,0.049,-110.596,-157.654,-123.718,1
-0.295,-0.449,0.059,-110.291,-147.217,-120.789,1
-0.317,-0.422,0.091,-111.816,-138.489,-102.478,1
-0.303,-0.478,0.14,-118.774,-130.676,-87.83,1
-0.34,-0.439,0.18,-122.437,-119.385,-77.881,1
-0.379,-0.414,0.233,-125.61,-107.666,-63.843,1
-0.392,-0.412,0.296,-131.042,-99.976,-50.964,1
-0.436,-0.385,0.357,-135.681,-96.069,-41.382,1
-0.47,-0.372,0.444,-141.174,-96.741,-33.325,1
-0.491,-0.384,0.523,-145.813,-99.609,-20.691,1
-0.474,-0.387,0.592,-145.142,-99.365,-4.578,1
-0.483,-0.365,0.661,-139.587,-95.093,15.808,1
-0.485,-0.357,0.727,-131.104,-91.553,38.208,1
-0.446,-0.345,0.788,-117.92,-91.98,56.885,1
-0.386,-0.269,0.811,-104.431,-90.332,68.481,1
-0.394,-0.187,0.837,-98.45,-82.031,77.942,1
-0.407,-0.149,0.876,-101.501,-73.669,89.05,1
-0.379,-0.15,0.926,-108.887,-67.505,100.464,1
-0.362,-0.135,0.965,-115.906,-60.608,109.863,1
-0.397,-0.116,1.026,-122.681,-53.711,116.577,1
-0.436,-0.138,1.106,-127.502,-52.002,122.925,1
-0.433,-0.152,1.148,-125.61,-56.335,131.531,1
-0.415,-0.148,1.181,-116.76,-64.331,143.555,1
-0.388,-0.128,1.206,-106.018,-71.228,158.386,1
-0.392,-0.093,1.249,-95.032,-77.148,174.194,1
-0.364,-0.063,1.274,-86.243,-85.938,187.134,1
-0.333,-0.055,1.28,-80.261,-92.102,195.984,1
-0.345,-0.011,1.282,-75.195,-95.764,201.538,1
-0.323,0.007,1.295,-73.181,-100.098,206.116,1
-0.263,0.021,1.313,-72.571,-103.455,209.9,1
-0.25,0.025,1.331,-72.51,-103.455,213.745,1
-0.241,0.042,1.359,-71.716,-101.379,218.079,1
-0.231,0.048,1.392,-71.472,-99.976,221.741,1
-0.259,0.056,1.419,-71.289,-100.159,224.243,1
-0.282,0.069,1.448,-69.702,-104.553,225.525,1
-0.277,0.096,1.474,-68.542,-112.915,224.121,1
-0.242,0.101,1.495,-68.726,-121.155,223.145,1
-0.15,0.068,1.548,-66.467,-125.061,222.412,1
-0.175,0.16,1.552,-62.622,-125.366,221.802,1
-0.061,0.057,1.635,-60.608,-124.207,223.755,1
-0.061,0.268,1.594,-57.922,-124.695,220.093,1
-0.062,0.122,1.653,-60.364,-116.577,233.154,1
-0.023,0.017,1.632,-53.894,-117.981,224.854,1
-0.129,0.267,1.611,-36.011,-113.098,223.083,1
-0.174,0.099,1.606,-33.203,-116.272,238.77,1
-0.123,0.139,1.591,-24.109,-132.141,239.38,1
0.121,0.246,1.551,-11.597,-140.93,236.633,1
0.276,0.284,1.503,-10.437,-131.226,239.563,1
0.401,0.258,1.46,-15.076,-106.934,239.014,1
0.492,0.254,1.402,-17.517,-80.933,234.253,1
0.553,0.276,1.323,-20.752,-52.185,223.206,1
0.539,0.348,1.242,-26.55,-28.381,218.262,1
0.535,0.205,1.192,-36.804,-12.024,213.562,1
0.501,0.166,1.128,-37.72,-7.385,201.05,1
0.53,0.281,1.031,-30.884,-9.399,184.631,1
0.578,0.249,1.016,-28.015,-13.916,176.331,1
0.787,0.366,1.007,-30.09,-22.217,156.067,1
1.05,0.435,0.996,-35.034,-15.442,144.531,1
1.17,0.479,1.017,-47.363,13.855,134.338,1
1.201,0.42,1.031,-61.34,49.133,126.587,1
1.22,0.343,1.013,-68.604,86.121,114.319,1
1.11,0.351,0.98,-66.956,119.934,97.351,1
0.958,0.317,0.95,-65.369,136.963,82.642,1
0.821,0.259,0.952,-64.88,134.644,70.251,1
0.739,0.14,0.945,-59.143,110.962,60.73,1
0.642,0.101,0.929,-45.105,81.116,43.457,1
0.594,0.206,0.923,-31.799,45.471,27.771,1
0.493,0.013,0.963,-25.818,16.602,15.198,1
0.482,0.068,0.942,-11.353,-10.376,-9.644,1
0.374,0.051,0.985,0.977,-29.297,-22.583,1
0.338,0.14,0.993,1.831,-46.875,-29.907,1
0.299,-0.002,1.031,-0.549,-47.18,-29.602,1
0.21,0.04,1.055,4.028,-43.64,-37.476,1
0.115,0.08,1.076,5.615,-35.767,-40.222,1
0.061,0.027,1.09,1.831,-28.137,-38.879,1
0.01,0.009,1.096,-0.977,-19.287,-36.011,1
1.557,0.66,-0.428,93.506,-86.426,-75.806,0
1.598,0.667,-0.407,82.886,-89.355,-86.548,0
1.645,0.634,-0.407,69.214,-86.67,-97.9,0
1.635,0.579,-0.43,56.641,-80.75,-109.985,0
1.595,0.568,-0.462,46.448,-75.867,-119.385,0
1.564,0.528,-0.469,35.645,-72.144,-126.221,0
1.514,0.472,-0.438,27.71,-70.496,-130.127,0
1.535,0.416,-0.387,28.442,-71.533,-131.775,0
1.555,0.421,-0.372,38.513,-72.937,-134.277,0
1.54,0.456,-0.371,48.95,-75.073,-139.587,0
1.496,0.457,-0.372,51.941,-75.256,-147.522,0
1.453,0.444,-0.351,48.035,-71.472,-156.311,0
1.4,0.403,-0.315,39.734,-65.796,-165.771,0
1.353,0.354,-0.302,31.311,-58.35,-175.171,0
1.248,0.323,-0.279,25.146,-49.561,-184.021,0
1.113,0.269,-0.226,19.165,-43.274,-192.688,0
1.012,0.198,-0.186,15.198,-43.152,-198.425,0
0.934,0.149,-0.174,15.564,-45.959,-202.82,0
0.874,0.103,-0.153,19.104,-51.636,-207.581,0
0.827,0.079,-0.151,23.071,-58.289,-213.562,0
0.789,0.05,-0.164,25.33,-60.852,-219.482,0
0.706,0.012,-0.174,24.963,-57.007,-223.328,0
0.631,-0.003,-0.185,22.156,-50.476,-222.9,0
0.552,-0.041,-0.177,16.846,-45.715,-218.445,0
0.506,-0.079,-0.183,10.376,-42.236,-213.013,0
0.489,-0.096,-0.198,4.456,-37.17,-204.712,0
0.439,-0.12,-0.211,-5.493,-30.579,-196.35,0
0.347,-0.179,-0.2,-21.301,-23.376,-193.787,0
0.305,-0.286,-0.248,-34.79,-22.461,-195.19,0
0.248,-0.224,-0.247,-41.687,-25.208,-197.937,0
0.195,-0.283,-0.221,-50.659,-25.33,-202.881,0
0.175,-0.312,-0.215,-52.734,-24.902,-202.209,0
0.114,-0.335,-0.205,-49.377,-26.001,-195.435,0
0.083,-0.352,-0.224,-44.8,-26.428,-185.364,1
0.054,-0.353,-0.25,-42.175,-27.161,-174.927,1
-0.004,-0.378,-0.267,-44.373,-29.114,-165.222,1
0.068,-0.373,-0.286,-47.791,-33.997,-154.541,1
0.026,-0.361,-0.311,-54.321,-36.926,-145.02,1
-0.023,-0.353,-0.319,-67.688,-40.1,-139.465,1
-0.06,-0.381,-0.311,-86.06,-50.659,-140.686,1
-0.082,-0.387,-0.295,-104.858,-65.857,-148.132,1
-0.096,-0.398,-0.234,-121.643,-81.421,-156.128,1
-0.102,-0.385,-0.183,-133.362,-92.346,-159.546,1
-0.114,-0.409,-0.118,-138.855,-96.558,-154.114,1
-0.113,-0.429,-0.097,-137.817,-97.229,-142.456,1
-0.178,-0.391,-0.075,-135.01,-96.619,-130.981,1
-0.211,-0.412,-0.049,-136.047,-100.464,-119.507,1
-0.274,-0.366,-0.04,-136.841,-108.643,-107.422,1
-0.297,-0.318,0.004,-140.32,-117.676,-95.337,1
-0.292,-0.348,0.069,-151.001,-128.174,-88.379,1
-0.323,-0.301,0.144,-160.95,-137.573,-84.656,1
-0.282,-0.303,0.244,-169.617,-139.587,-78.735,1
-0.305,-0.274,0.346,-177.551,-132.874,-72.571,1
-0.348,-0.275,0.426,-182.373,-119.202,-57.922,1
-0.356,-0.282,0.494,-183.228,-104.309,-36.194,1
-0.365,-0.274,0.588,-180.969,-89.478,-13.611,1
-0.378,-0.246,0.709,-173.828,-75.928,12.024,1
-0.381,-0.192,0.81,-162.781,-66.284,37.476,1
-0.381,-0.126,0.903,-151.062,-60.303,58.594,1
-0.337,-0.058,0.994,-143.372,-55.237,74.951,1
-0.325,-0.018,1.068,-139.587,-50.049,90.454,1
-0.334,-0.005,1.145,-139.526,-46.936,101.501,1
-0.305,0,1.202,-137.573,-47.607,107.117,1
-0.303,0.035,1.27,-132.446,-47.913,113.159,1
-0.298,0.049,1.344,-126.221,-51.636,122.07,1
-0.268,0.039,1.416,-118.225,-58.594,134.033,1
-0.222,0.061,1.437,-104.492,-65.552,150.757,1
-0.208,0.1,1.442,-90.149,-68.542,171.021,1
-0.214,0.093,1.478,-78.857,-69.885,190.674,1
-0.243,0.126,1.5,-66.467,-76.355,208.13,1
-0.234,0.147,1.503,-56.824,-88.44,221.558,1
-0.222,0.21,1.511,-50.049,-99.976,233.826,1
-0.132,0.086,1.546,-43.884,-108.643,237.244,1
-0.085,0.175,1.516,-33.508,-107.422,232.483,1
-0.128,0.351,1.512,-31.433,-100.525,237.915,1
-0.133,0.244,1.514,-38.391,-109.741,268.25,1
-0.089,0.119,1.562,-39.978,-108.948,276.55,1
-0.129,0.18,1.568,-25.635,-118.164,275.635,1
-0.124,0.186,1.582,-11.536,-125.488,279.968,1
-0.082,0.188,1.579,1.221,-133.606,281.006,1
-0.082,0.246,1.573,9.888,-137.207,278.015,1
-0.09,0.241,1.587,11.169,-136.78,272.217,1
-0.014,0.259,1.578,10.071,-135.742,262.939,1
0.043,0.247,1.571,8.85,-124.878,254.517,1
0.039,0.306,1.567,6.653,-109.192,247.864,1
0.039,0.282,1.555,2.747,-96.313,246.216,1
0.047,0.342,1.538,-0.61,-90.088,245.056,1
0.031,0.292,1.534,-5.188,-84.29,248.596,1
-0.026,0.216,1.524,-7.08,-83.191,242.737,1
-0.061,0.243,1.49,-0.854,-87.036,231.506,1
-0.054,0.282,1.462,6.47,-96.191,223.755,1
0.059,0.346,1.414,9.888,-106.689,216.003,1
0.229,0.409,1.361,10.498,-106.689,213.074,1
0.32,0.403,1.311,7.202,-92.468,216.431,1
0.407,0.492,1.283,0.366,-74.158,215.637,1
0.515,0.395,1.22,-8.545,-57.8,214.905,1
0.608,0.47,1.146,-11.414,-32.349,204.712,1
0.554,0.47,1.087,-16.907,-8.423,197.998,1
0.503,0.372,1.03,-27.405,-0.732,184.753,1
0.54,0.422,0.941,-31.433,-5.737,170.532,1
0.601,0.296,0.93,-35.461,-9.644,156.189,1
0.568,0.399,0.937,-36.316,-21.973,123.657,1
0.707,0.441,0.964,-38.086,-37.476,101.44,1
0.742,0.516,0.985,-44.434,-42.664,89.355,1
0.887,0.419,0.992,-47.852,-37.72,86.121,1
0.853,0.437,0.994,-42.664,-17.151,79.895,1
0.828,0.423,0.961,-34.912,2.197,71.716,1
0.776,0.416,0.954,-30.396,18.372,62.5,1
0.704,0.32,0.975,-29.541,26.794,53.528,1
0.654,0.38,0.937,-26.367,25.269,39.246,1
0.603,0.232,0.97,-23.437,24.048,25.391,1
0.508,0.259,0.992,-20.813,11.78,8.667,1
0.453,0.19,0.999,-18.494,0.977,-4.944,1
0.373,0.21,1.017,-14.038,-10.742,-17.883,1
0.322,0.18,1.031,-11.047,-20.325,-28.87,1
0.282,0.158,1.03,-5.005,-24.597,-33.691,1
0.213,0.126,1.017,1.648,-23.743,-39.368,1
0.126,0.162,1.003,7.751,-21.423,-42.969,1
0.111,0.17,1.004,8.85,-16.785,-42.542,1
-0.233,0.349,2.014,-120.85,12.817,228.271,1
-0.206,0.384,2.076,-94.482,9.094,235.535,1
-0.145,0.438,2.085,-66.895,5.188,239.868,1
-0.064,0.483,2.069,-44.189,4.944,248.474,1
0.013,0.468,1.993,-27.588,6.836,260.01,1
0.128,0.4,1.893,-13.123,11.292,269.592,1
0.167,0.38,1.766,3.967,19.409,278.015,1
0.237,0.402,1.631,21.24,24.963,281.677,1
0.299,0.4,1.532,34.851,27.771,288.086,1
0.401,0.398,1.444,43.518,20.325,291.138,1
0.527,0.38,1.366,50.354,10.742,287.476,1
0.54,0.363,1.349,54.871,8.24,278.137,1
0.655,0.464,1.253,57.556,1.282,264.465,1
0.67,0.423,1.202,58.533,5.92,267.517,1
0.703,0.418,1.136,52.979,1.648,253.479,1
0.727,0.465,1.072,50.781,0.793,243.958,1
0.72,0.409,1.058,47.119,-0.916,235.046,1
0.682,0.407,1.039,47.302,-5.249,222.9,1
0.623,0.38,1.029,50.293,-10.742,207.092,1
0.543,0.448,1.031,55.054,-22.522,193.604,1
0.571,0.467,1.018,58.044,-36.926,189.331,1
0.581,0.486,1,60.486,-44.739,190.43,1
0.65,0.469,1.002,63.965,-47.058,190.002,1
0.586,0.631,0.983,66.589,-44.556,194.763,1
0.73,0.295,0.92,63.843,-45.959,188.66,1
0.683,0.572,0.871,72.754,-34.851,148.071,1
0.624,0.745,0.819,78.308,-14.771,164.246,1
0.611,0.427,0.823,64.331,-7.08,189.026,1
0.629,0.534,0.769,62.927,-9.583,184.57,1
0.676,0.445,0.761,62.683,-11.475,179.138,1
0.673,0.529,0.716,58.594,-17.517,161.438,1
0.679,0.554,0.724,50.171,-19.165,156.433,1
0.763,0.462,0.735,36.194,-23.804,144.958,1
0.815,0.511,0.729,31.128,-23.01,129.883,1
0.849,0.461,0.728,26.306,-15.503,117.126,1
0.838,0.496,0.751,24.17,-3.845,106.873,1
0.809,0.475,0.754,20.996,2.441,98.694,1
0.808,0.465,0.744,17.273,8.057,94.299,1
0.793,0.442,0.751,11.536,15.503,88.501,1
0.764,0.401,0.77,5.737,19.47,80.017,1
0.704,0.392,0.763,1.221,18.616,68.787,1
0.68,0.34,0.803,-2.869,13.55,55.908,1
0.626,0.349,0.839,-3.845,6.042,42.236,1
0.598,0.303,0.861,-5.005,-4.639,30.762,1
0.596,0.28,0.875,-2.441,-11.841,21.851,1
0.556,0.243,0.887,4.15,-12.878,11.902,1
0.497,0.266,0.891,13.245,-15.381,2.93,1
0.466,0.261,0.903,19.897,-18.433,-3.235,1
0.428,0.304,0.901,23.437,-21.24,-4.15,1
0.432,0.247,0.905,21.606,-21.606,-1.77,1
0.409,0.238,0.897,20.508,-19.043,-2.014,1
0.389,0.23,0.884,19.836,-14.709,-3.601,1
0.363,0.229,0.879,17.09,-10.925,-5.127,1
0.351,0.194,0.879,12.939,-7.507,-7.263,1
0.324,0.19,0.881,10.315,-4.944,-11.353,1
0.306,0.203,0.875,8.911,-3.418,-13.55,1
0.293,0.192,0.878,6.653,-0.427,-14.282,1
0.275,0.186,0.881,5.981,1.465,-14.709,1
0.259,0.178,0.886,7.141,1.16,-15.015,1
0.253,0.181,0.887,8.972,-0.854,-14.709,1
0.26,0.191,0.878,10.193,-3.784,-14.343,1
0.269,0.19,0.884,10.132,-6.165,-13.672,1
0.261,0.185,0.897,9.644,-7.507,-13.916,1
0.253,0.178,0.91,9.888,-8.667,-14.587,1
0.267,0.178,0.921,9.827,-9.583,-15.381,1
0.272,0.187,0.911,9.583,-9.033,-16.296,1
0.258,0.186,0.918,8.606,-6.042,-16.602,1
0.257,0.18,0.913,6.592,-5.554,-15.503,1
0.258,0.171,0.912,4.944,-2.563,-14.099,1
0.235,0.175,0.907,4.028,-1.16,-13.489,1
0.237,0.16,0.906,3.479,-1.709,-12.634,1
0.216,0.155,0.91,3.723,-3.235,-12.207,1
0.219,0.153,0.913,4.883,-5.554,-12.146,1
0.241,0.137,0.918,6.409,-7.141,-11.23,1
0.235,0.153,0.91,8.24,-7.568,-11.047,1
0.24,0.159,0.905,9.705,-6.592,-8.24,1
0.249,0.15,0.907,9.033,-3.601,-6.714,1
0.241,0.148,0.896,9.766,-1.77,-6.409,1
0.253,0.153,0.882,9.766,-0.183,-5.188,1
0.261,0.15,0.885,7.507,2.747,-4.456,1
0.253,0.148,0.884,4.761,3.723,-4.15,1
0.255,0.132,0.888,1.953,3.662,-4.211,1
0.246,0.14,0.89,0.732,2.319,-4.822,1
0.247,0.138,0.894,-0.183,0.366,-5.127,1
0.253,0.13,0.899,-0.732,-1.648,-5.188,1
0.258,0.137,0.904,0.061,-2.808,-5.188,1
0.259,0.13,0.906,1.221,-2.93,-5.005,1
0.247,0.135,0.915,3.113,-2.38,-4.517,1
0.251,0.131,0.921,4.944,-2.625,-3.418,1
0.257,0.141,0.917,6.653,-3.235,-2.563,1
0.265,0.145,0.913,7.324,-2.808,-1.587,1
0.267,0.143,0.917,6.042,-1.77,-1.099,1
0.269,0.148,0.912,3.845,-1.221,-1.099,1
0.277,0.141,0.909,0.793,-0.549,-1.404,1
0.272,0.145,0.908,-1.831,0.183,-2.136,1
0.275,0.138,0.911,-3.967,1.16,-2.258,1
0.269,0.137,0.92,-4.822,2.563,-2.258,1
0.26,0.137,0.928,-4.089,3.235,-2.38,1
0.259,0.138,0.925,-1.77,3.113,-1.892,1
0.26,0.136,0.925,0.732,3.113,-0.732,1
0.256,0.137,0.924,3.296,2.197,-0.061,1
0.266,0.14,0.928,5.31,0.122,0.732,1
0.273,0.141,0.924,6.592,-1.099,1.16,1
0.283,0.142,0.916,6.836,-2.014,0.61,1
0.286,0.143,0.908,6.042,-2.502,-0.61,1
0.288,0.143,0.903,4.456,-2.563,-1.892,1
0.291,0.139,0.899,2.869,-2.075,-2.991,1
0.286,0.14,0.901,1.282,-1.038,-3.845,1
0.296,0.136,0.902,0.793,0.916,-4.211,1
0.298,0.14,0.901,0.916,4.15,-4.028,1
0.284,0.138,0.902,0.916,7.812,-3.662,1
0.279,0.136,0.907,0.671,10.01,-3.113,1
0.276,0.138,0.907,0.916,10.742,-2.563,1
0.274,0.13,0.909,0.732,10.498,-2.197,1
0.282,0.131,0.907,0.671,9.399,-2.319,1
0.286,0.13,0.907,0.305,7.751,-3.052,1
0.29,0.131,0.909,-0.61,6.897,-4.089,1
0.297,0.134,0.91,-1.587,7.202,-4.761,1
0.304,0.136,0.911,-2.441,8.667,-5.066,1
1.478,0.689,0.328,22.034,67.566,-39.673,0
1.501,0.686,0.333,23.376,67.078,-50.476,0
1.539,0.694,0.327,27.832,63.354,-60.12,0
1.591,0.711,0.302,34.729,56.763,-68.42,0
1.642,0.724,0.272,41.443,51.758,-76.477,0
1.668,0.731,0.239,46.265,49.316,-85.876,0
1.667,0.724,0.199,49.683,49.011,-96.68,0
1.659,0.713,0.142,52.795,50.232,-107.788,0
1.664,0.704,0.07,54.26,52.49,-119.69,0
1.65,0.707,0.031,51.147,56.03,-133.301,0
1.58,0.685,0.046,43.274,59.998,-147.766,0
1.53,0.645,0.031,34.546,64.697,-161.621,0
1.46,0.617,0.017,27.466,69.885,-174.377,0
1.365,0.573,0.009,21.24,75.317,-185.12,0
1.278,0.524,-0.008,17.334,76.538,-193.176,0
1.164,0.481,-0.041,17.09,75.623,-199.829,0
1.037,0.43,-0.073,17.7,72.083,-205.139,0
0.947,0.379,-0.099,18.982,64.331,-209.534,0
0.86,0.336,-0.148,21.118,53.528,-213.745,0
0.749,0.311,-0.207,20.813,42.053,-219.116,0
0.682,0.28,-0.241,17.09,31.433,-225.647,0
0.608,0.225,-0.263,11.047,22.522,-231.812,0
0.536,0.192,-0.281,2.991,13.916,-240.479,0
0.483,0.17,-0.314,-6.104,9.338,-245.605,0
0.426,0.117,-0.326,-16.418,4.944,-243.713,0
0.379,0.105,-0.321,-25.33,-0.122,-240.662,0
0.344,0.043,-0.324,-34.912,-4.7,-238.342,0
0.288,-0.025,-0.313,-41.809,-8.789,-238.342,0
0.275,-0.038,-0.29,-43.213,-10.986,-237.671,0
0.21,-0.094,-0.284,-41.565,-7.446,-235.535,1
0.138,-0.11,-0.313,-36.987,-3.357,-231.628,1
0.087,-0.127,-0.339,-33.63,-3.174,-221.436,1
0.051,-0.152,-0.358,-36.011,-7.385,-209.961,1
0.094,-0.161,-0.39,-41.931,-10.681,-197.998,1
0.105,-0.205,-0.416,-53.284,-10.925,-190.43,1
0.041,-0.202,-0.438,-68.909,-9.216,-186.157,1
-0.035,-0.218,-0.428,-90.332,-12.939,-188.11,1
-0.104,-0.231,-0.377,-114.99,-23.804,-193.848,1
-0.152,-0.255,-0.311,-135.559,-39.856,-199.402,1
-0.169,-0.276,-0.267,-147.766,-52.917,-201.05,1
-0.181,-0.291,-0.238,-153.259,-61.523,-195.618,1
-0.232,-0.277,-0.184,-154.114,-66.284,-182.373,1
-0.25,-0.309,-0.135,-154.175,-74.28,-168.701,1
-0.295,-0.322,-0.081,-151.978,-81.848,-155.579,1
-0.29,-0.303,-0.062,-147.705,-89.783,-140.259,1
-0.275,-0.278,-0.041,-146.606,-97.351,-127.686,1
-0.314,-0.272,-0.017,-151.489,-103.21,-117.859,1
-0.338,-0.262,0.043,-161.316,-108.398,-109.375,1
-0.371,-0.289,0.112,-173.95,-112.488,-101.135,1
-0.37,-0.294,0.203,-185.303,-112.854,-94.788,1
-0.366,-0.262,0.293,-193.237,-107.91,-85.51,1
-0.417,-0.284,0.424,-198.914,-96.375,-71.472,1
-0.452,-0.306,0.533,-196.96,-87.28,-49.683,1
-0.463,-0.259,0.618,-188.232,-83.496,-24.719,1
-0.408,-0.206,0.717,-179.993,-80.139,0.244,1
-0.361,-0.177,0.811,-173.523,-75.928,20.02,1
-0.34,-0.115,0.891,-169.8,-70.801,30.212,1
-0.313,-0.032,0.978,-172.058,-59.631,39.124,1
-0.284,-0.031,1.083,-178.711,-44.373,52.856,1
-0.225,-0.011,1.18,-180.42,-28.564,67.322,1
-0.244,0.016,1.253,-178.833,-10.62,84.961,1
-0.201,0.005,1.338,-174.927,6.531,106.262,1
-0.178,0.018,1.425,-164.246,18.738,129.15,1
-0.133,0.074,1.488,-147.949,24.048,150.818,1
-0.096,0.094,1.549,-134.277,24.353,167.908,1
-0.066,0.102,1.602,-119.141,20.935,181.946,1
-0.033,0.134,1.617,-101.624,12.024,192.2,1
-0.027,0.14,1.658,-87.402,1.221,196.228,1
0.021,0.166,1.678,-73.547,-10.986,196.96,1
0.048,0.129,1.688,-57.556,-25.024,204.529,1
0.119,0.16,1.675,-42.48,-39.551,200.623,1
0.141,0.12,1.68,-27.954,-45.898,207.214,1
0.292,0.208,1.526,-13.428,-47.18,200.562,1
0.183,0.261,1.543,2.38,-34.912,219.36,1
0.285,0.289,1.456,5.005,-45.41,240.295,1
0.433,0.119,1.437,8.728,-40.71,266.174,1
0.464,0.15,1.389,19.348,-38.635,266.724,1
0.493,0.136,1.374,30.334,-31.006,258.423,1
0.492,0.314,1.34,38.086,-24.109,247.375,1
0.497,0.195,1.332,35.767,-19.775,244.751,1
0.475,0.155,1.339,33.203,-22.583,227.783,1
0.523,0.288,1.331,31.799,-31.616,205.811,1
0.557,0.378,1.336,27.527,-37.598,203.979,1
0.586,0.303,1.347,23.254,-42.847,222.9,1
0.62,0.299,1.33,28.076,-44.617,233.032,1
0.596,0.272,1.321,38.94,-45.41,238.831,1
0.544,0.226,1.33,49.988,-48.279,227.539,1
0.451,0.28,1.299,64.27,-54.993,211.853,1
0.368,0.346,1.275,74.402,-65.613,207.886,1
0.37,0.236,1.242,78.003,-80.811,205.444,1
0.366,0.253,1.194,86.426,-95.215,192.749,1
0.368,0.34,1.134,95.032,-104.248,182.434,1
0.424,0.348,1.094,98.389,-107.239,188.049,1
0.484,0.398,1.033,95.764,-107.422,191.284,1
0.481,0.403,1.004,88.196,-102.844,194.275,1
0.481,0.391,0.99,77.942,-97.229,194.702,1
0.455,0.357,0.989,68.298,-92.834,190.735,1
0.411,0.32,0.993,61.34,-89.172,179.749,1
0.356,0.317,0.982,57.373,-89.05,168.274,1
0.353,0.315,0.98,54.688,-94.666,158.752,1
0.407,0.327,0.979,52.246,-102.966,151.184,1
0.505,0.344,0.995,50.11,-106.506,144.409,1
0.602,0.374,0.997,48.523,-101.868,139.16,1
0.672,0.38,0.977,45.898,-86.853,137.268,1
0.682,0.373,0.946,42.969,-65.491,137.207,1
0.686,0.351,0.938,39.185,-45.105,135.864,1
0.658,0.333,0.925,34.79,-31.006,131.653,1
0.655,0.313,0.914,30.273,-23.56,122.437,1
0.633,0.288,0.897,23.865,-20.63,112.915,1
0.586,0.169,0.959,16.052,-20.63,95.764,1
0.581,0.255,0.888,14.648,-34.119,78.552,1
0.653,0.18,0.933,10.254,-30.884,69.519,1
0.575,0.18,0.898,7.935,-30.029,54.688,1
0.638,0.185,0.898,10.437,-26.001,43.579,1
0.627,0.158,0.949,8.301,-13.855,31.921,1
0.599,0.211,0.891,9.766,-6.042,25.208,1
0.598,0.304,0.872,5.188,9.583,24.353,1
0.532,0.11,0.916,-7.812,28.015,24.109,1
0.457,0.205,0.895,-6.47,33.752,20.508,1
1.529,0.708,-0.356,25.391,22.583,-56.396,0
1.493,0.707,-0.374,22.827,21.179,-68.542,0
1.496,0.699,-0.386,20.874,18.799,-77.881,0
1.512,0.693,-0.4,21.057,17.029,-84.778,0
1.498,0.685,-0.406,23.132,15.442,-91.125,0
1.48,0.672,-0.406,26.55,12.939,-97.961,0
1.471,0.67,-0.433,30.701,8.24,-105.652,0
1.424,0.65,-0.456,32.227,1.831,-115.051,0
1.389,0.606,-0.469,30.945,-5.493,-126.099,0
1.336,0.568,-0.487,29.297,-13.611,-138.489,0
1.306,0.558,-0.482,25.696,-20.386,-151.733,0
1.261,0.533,-0.457,20.081,-22.766,-164.795,0
1.148,0.463,-0.424,13.855,-22.705,-176.453,0
1.063,0.413,-0.411,11.597,-23.682,-185.974,0
1.005,0.393,-0.4,12.146,-27.1,-194.214,0
0.921,0.347,-0.411,11.047,-32.166,-201.599,0
0.823,0.29,-0.423,8.606,-35.645,-208.069,0
0.725,0.242,-0.409,6.47,-37.415,-213.989,0
0.612,0.169,-0.393,4.944,-40.222,-218.811,0
0.574,0.104,-0.417,5.92,-47.729,-220.093,0
0.533,0.08,-0.452,7.08,-57.312,-222.29,0
0.448,0.051,-0.468,6.165,-65.308,-222.839,0
0.417,0.029,-0.468,3.601,-70.19,-220.337,0
0.415,0.011,-0.477,-0.854,-73.853,-215.698,0
0.361,-0.014,-0.469,-8.301,-75.439,-209.778,0
0.363,-0.051,-0.463,-17.395,-76.904,-201.294,0
0.357,-0.076,-0.48,-26.917,-76.904,-193.542,0
0.319,-0.103,-0.494,-40.649,-74.829,-189.575,0
0.248,-0.152,-0.496,-55.969,-74.768,-188.293,0
0.221,-0.168,-0.47,-70.007,-80.017,-190.735,0
0.241,-0.182,-0.419,-81.787,-88.135,-194.824,0
0.223,-0.201,-0.383,-89.111,-92.896,-196.411,0
0.205,-0.222,-0.363,-92.102,-91.614,-194.275,1
0.186,-0.23,-0.365,-92.712,-89.355,-189.453,1
0.151,-0.241,-0.354,-96.313,-89.417,-185.791,1
0.1,-0.27,-0.325,-101.868,-93.323,-182.007,1
