aX,aY,aZ,gX,gY,gZ,ts
0.876,0.765,0.276,-21.79,61.707,-372.803,0
0.725,0.728,0.238,-24.963,75.317,-376.953,0
0.606,0.667,0.196,-30.396,83.313,-369.995,0
0.529,0.564,0.162,-38.818,90.576,-358.582,0
0.445,0.462,0.152,-51.941,99.792,-358.093,0
0.401,0.356,0.196,-65.674,109.009,-365.601,0
0.441,0.282,0.259,-73.669,121.582,-368.408,0
0.455,0.195,0.283,-76.843,144.165,-367.432,0
0.362,0.177,0.258,-80.078,173.279,-387.939,0
0.214,0.201,0.208,-81.177,199.524,-409.485,0
-0.023,0.171,0.166,-86.426,215.149,-421.387,0
-0.148,0.123,0.142,-96.68,213.257,-422.791,0
-0.166,0.067,0.107,-108.582,199.829,-411.011,0
-0.28,-0.069,0.094,-122.314,186.829,-399.841,0
-0.299,-0.176,0.089,-131.897,173.584,-396.851,0
-0.364,-0.235,0.123,-135.01,163.452,-395.447,0
-0.42,-0.29,0.133,-135.803,155.518,-398.01,0
-0.519,-0.308,0.153,-131.775,152.954,-397.705,0
-0.673,-0.331,0.152,-126.465,148.437,-395.02,0
-0.762,-0.351,0.118,-119.385,133.728,-384.338,0
-0.762,-0.339,0.088,-113.525,114.929,-369.385,0
-0.834,-0.348,0.099,-112.305,101.685,-348.328,0
-0.911,-0.382,0.103,-115.173,86.731,-326.111,0
-0.826,-0.459,0.136,-115.479,74.768,-288.879,0
-0.933,-0.501,0.202,-119.324,73.059,-256.104,0
-0.898,-0.724,0.316,-118.835,75.195,-206.97,0
-0.844,-0.859,0.343,-110.168,77.576,-179.565,0
-0.945,-0.745,0.326,-82.947,82.336,-149.658,0
-0.959,-0.709,0.303,-59.692,87.769,-97.107,0
-0.973,-0.738,0.258,-50.415,89.111,-56.519,0
-0.969,-0.719,0.211,-40.466,87.28,-21.729,0
-1.026,-0.727,0.181,-35.706,83.923,3.357,0
-1.082,-0.744,0.16,-35.278,72.449,13.489,0
-1.054,-0.696,0.135,-33.203,54.626,20.02,0
-1.026,-0.634,0.098,-32.654,39.734,36.804,0
-0.953,-0.634,0.085,-39.795,34.058,60.364,0
-0.917,-0.644,0.153,-53.284,41.687,87.219,0
-0.915,-0.728,0.282,-66.162,61.218,125.549,0
-0.783,-0.814,0.274,-72.571,87.402,173.035,0
-0.759,-0.793,0.251,-73.608,116.821,229.004,0
-0.963,-0.801,0.205,-76.477,129.761,288.086,0
-0.939,-0.794,0.145,-74.646,117.31,352.234,0
-0.813,-0.775,0.064,-67.749,94.788,414.429,0
-0.752,-0.793,0.089,-57.556,68.665,469.116,0
-0.683,-0.853,0.113,-40.955,30.823,512.146,0
-0.518,-0.866,0.142,-12.573,-11.963,542.419,0
-0.285,-0.837,0.198,21.484,-51.514,563.049,0
0.027,-0.861,0.236,56.213,-81.909,574.585,0
0.332,-0.748,0.269,96.436,-95.154,578.003,0
0.6,-0.6,0.267,139.526,-84.412,572.693,0
0.677,-0.482,0.229,172.607,-57.312,558.228,0
0.731,-0.23,0.162,204.651,-33.936,539.062,0
0.936,0.108,0.081,232.727,-24.658,513.184,0
1.131,0.42,-0.005,238.647,-21.667,475.647,0
1.234,0.596,0.03,216.187,-7.08,422.913,0
1.271,0.651,0.114,176.575,13.123,356.812,0
1.174,0.649,0.155,131.653,25.085,281.128,0
1.14,0.663,0.148,90.149,17.151,207.825,0
1.157,0.595,0.147,47.852,-3.601,143.188,0
1.201,0.514,0.134,10.742,-26.001,91.614,0
1.229,0.408,0.114,-16.968,-39.429,53.162,0
1.243,0.321,0.118,-36.011,-40.405,25.208,0
1.204,0.241,0.154,-48.279,-34.424,5.615,0
1.188,0.138,0.165,-52.673,-27.344,-4.395,0
1.199,0.061,0.191,-48.096,-18.555,-5.188,0
1.192,-0.013,0.202,-38.147,-8.789,1.099,0
1.187,-0.087,0.188,-25.879,-0.427,11.169,0
1.151,-0.13,0.174,-11.719,6.775,20.874,0
1.089,-0.171,0.166,1.282,8.484,28.564,0
1.059,-0.208,0.151,13.611,1.953,33.691,0
1.069,-0.218,0.128,25.696,-8.972,35.645,0
1.08,-0.214,0.108,33.691,-19.226,33.569,0
1.081,-0.22,0.092,36.438,-27.1,27.161,0
1.08,-0.222,0.061,36.316,-31.372,18.127,0
1.055,-0.206,0.053,33.386,-31.006,6.409,0
1.053,-0.157,0.051,25.391,-29.541,-3.601,0
1.068,-0.14,0.039,12.39,-24.048,-3.601,0
0.966,-0.341,0.075,-7.202,-17.09,-15.93,0
1.064,-0.288,0.073,-24.963,-19.958,-56.274,0
1.05,-0.187,0.046,-13.184,-6.287,-29.846,0
0.976,-0.328,0.088,-16.663,13.55,-2.93,0
0.907,-0.439,0.118,-25.085,18.921,-11.536,0
0.942,-0.273,0.079,-15.564,18.372,-2.441,0
0.924,-0.432,0.093,-23.193,15.991,-15.93,0
0.909,-0.236,0.082,-16.724,6.592,-22.888,0
0.848,-0.394,0.097,-10.559,1.221,-6.409,0
0.971,-0.397,0.075,-15.747,-4.639,-33.508,0
0.865,-0.24,0.087,0.122,-4.517,-26.306,0
0.765,-0.231,0.105,2.625,-6.042,-3.601,0
0.866,-0.303,0.104,-0.305,-16.296,14.832,0
0.867,-0.33,0.109,-1.953,-23.376,14.099,0
0.816,-0.287,0.122,-0.671,-23.743,5.066,0
0.947,-0.25,0.119,-3.723,-18.433,-9.949,0
1.86,0.618,0.313,-30.151,-157.471,-27.893,0
1.847,0.608,0.406,-30.762,-141.541,-50.842,0
1.796,0.678,0.441,-23.56,-117.676,-69.214,0
1.73,0.707,0.475,-19.592,-93.75,-89.905,0
1.717,0.73,0.513,-17.029,-68.359,-113.464,0
1.683,0.787,0.537,-14.587,-38.757,-136.78,0
1.601,0.811,0.567,-16.724,-8.667,-159.18,0
1.487,0.801,0.592,-21.606,18.982,-181.58,0
1.401,0.776,0.604,-25.085,41.443,-204.163,0
1.309,0.738,0.607,-26.978,57.251,-225.342,0
1.219,0.718,0.589,-25.94,65.552,-246.094,0
1.176,0.699,0.58,-24.658,69.519,-266.174,0
1.111,0.696,0.581,-23.926,75.439,-285.095,0
1.031,0.697,0.583,-22.766,82.092,-300.537,0
0.985,0.676,0.584,-22.278,85.815,-313.232,0
0.952,0.667,0.59,-21.729,87.83,-323.059,0
0.939,0.611,0.608,-21.973,91.614,-330.994,0
0.983,0.553,0.655,-19.592,101.929,-338.745,0
0.967,0.53,0.682,-13.916,121.582,-345.093,0
0.889,0.535,0.689,-7.568,147.217,-349.915,0
0.779,0.57,0.657,-1.648,172.302,-349.06,0
0.665,0.581,0.599,2.258,189.392,-341.309,0
0.586,0.535,0.546,-0.977,197.083,-340.454,0
0.531,0.462,0.508,-10.681,202.148,-354.614,0
0.546,0.361,0.489,-17.639,205.139,-362.671,0
0.567,0.304,0.473,-19.592,209.961,-362.549,0
0.501,0.191,0.462,-19.104,218.262,-359.009,0
0.426,0.156,0.442,-17.639,225.22,-375.732,0
0.482,0.24,0.384,-13.367,230.652,-382.568,0
0.365,0.178,0.343,-17.273,249.207,-374.451,0
-0.08,-0.013,0.333,-27.771,256.775,-392.7,0
0.138,0.123,0.267,-27.527,234.192,-407.043,0
-0.108,0.005,0.201,-36.255,219.788,-397.705,0
-0.071,-0.109,0.141,-50.476,209.961,-400.391,0
-0.107,-0.156,0.109,-57.068,204.529,-394.592,0
-0.236,-0.254,0.118,-62.073,203.491,-387.085,0
-0.181,-0.319,0.092,-61.829,195.618,-383.24,0
-0.209,-0.325,0.051,-57.678,190.979,-378.418,0
-0.314,-0.332,0.024,-56.03,188.416,-368.53,0
-0.407,-0.309,0.032,-57.739,184.57,-353.882,0
-0.526,-0.354,0.035,-62.683,179.932,-338.623,0
-0.656,-0.42,0.046,-66.589,168.152,-322.815,0
-0.781,-0.433,0.049,-64.026,149.658,-300.354,0
-0.784,-0.533,0.053,-60.974,130.432,-267.578,0
-0.905,-0.51,0.031,-59.998,109.436,-243.347,0
-0.918,-0.518,0.051,-56.885,90.149,-204.346,0
-0.889,-0.602,0.073,-61.829,76.172,-178.101,0
-1.009,-0.581,0.088,-61.829,64.697,-157.349,0
-0.957,-0.593,0.102,-56.946,56.091,-120.728,0
-0.98,-0.59,0.075,-56.213,56.519,-88.44,0
-0.948,-0.638,0.014,-55.481,58.105,-54.077,0
-1.006,-0.656,0.025,-59.937,61.462,-45.41,0
-1.106,-0.597,0.104,-62.805,61.279,-41.443,0
-1.104,-0.681,0.145,-66.345,63.599,-19.104,0
-1.096,-0.758,0.171,-65.735,70.313,9.705,0
-1.051,-0.769,0.168,-58.533,80.811,49.683,0
-1.031,-0.732,0.168,-53.772,102.905,104.431,0
-1.072,-0.682,0.118,-59.753,129.639,168.457,0
-0.996,-0.608,0.068,-75.073,149.353,243.774,0
-1.162,-0.625,0.085,-99.67,144.836,325.989,0
-1.16,-0.681,0.01,-116.272,107.178,410.217,0
-1.014,-0.673,-0.076,-115.356,52.917,494.019,0
-0.839,-0.693,-0.095,-106.14,-1.282,562.805,0
-0.522,-0.826,-0.105,-89.294,-49.744,607.666,0
-0.149,-0.923,0,-56.641,-83.313,635.742,0
0.271,-1.057,0.125,-9.338,-96.497,650.024,0
0.471,-0.959,0.22,49.5,-87.708,650.208,0
0.71,-0.699,0.28,110.168,-61.829,644.958,0
0.785,-0.435,0.293,162.048,-31.189,635.742,0
0.917,-0.182,0.152,210.571,-16.602,609.192,0
1.052,0.243,0.03,251.526,-18.677,564.636,0
1.218,0.705,-0.007,261.353,-7.812,502.075,0
1.159,0.752,0.042,227.844,11.169,425.171,0
1.206,0.821,0.15,181.274,17.822,346.375,0
1.203,0.83,0.168,124.146,10.864,264.709,0
1.258,0.822,0.138,61.218,-5.371,182.617,0
1.301,0.733,0.156,4.272,-15.564,112.915,0
1.264,0.565,0.139,-46.692,-15.259,55.115,0
1.269,0.481,0.132,-83.191,-5.31,13.977,0
1.256,0.342,0.121,-109.07,12.878,-11.78,0
1.224,0.206,0.148,-123.047,32.166,-26.611,0
1.179,0.046,0.16,-122.925,47.607,-30.457,0
1.128,-0.095,0.154,-109.009,58.105,-26.001,0
1.007,-0.211,0.131,-85.999,59.021,-17.395,0
0.998,-0.234,0.1,-57.373,48.828,-4.211,0
0.962,-0.298,0.073,-31.006,36.133,10.925,0
0.937,-0.333,0.038,-7.751,18.372,20.874,0
0.964,-0.329,0.003,15.564,-3.296,30.151,0
1.028,-0.308,-0.013,33.081,-20.02,36.377,0
1.076,-0.271,-0.02,42.419,-28.503,38.147,0
1.077,-0.261,-0.017,43.152,-30.029,34.729,0
1.112,-0.214,-0.021,39.612,-28.442,28.625,0
1.128,-0.188,-0.025,30.945,-22.095,23.499,0
1.071,-0.226,-0.019,17.761,-11.597,17.212,0
1.033,-0.231,-0.002,6.226,-6.165,7.263,0
1.04,-0.219,-0.026,-3.479,-6.042,1.099,0
1.013,-0.284,-0.02,-18.921,-4.944,-10.315,0
1.069,-0.299,-0.015,-29.663,-3.235,-25.024,0
1.068,-0.271,-0.02,-24.231,6.592,-14.343,0
1.029,-0.31,-0.011,-22.4,16.235,-4.883,0
0.989,-0.302,-0.015,-24.231,16.907,-8.606,0
0.935,-0.351,-0.008,-22.461,13.245,-11.169,0
1.022,-0.21,-0.053,-21.484,7.568,-16.479,0
0.934,-0.288,-0.014,-17.456,6.042,-0.488,0
0.93,-0.324,0.018,-23.437,-1.526,-12.878,0
0.91,-0.255,0.021,-15.32,-13.489,-10.01,0
0.983,-0.339,0.02,-15.137,-18.921,-7.324,0
0.993,-0.285,0.023,-13.123,-15.625,-12.207,0
0.898,-0.26,0.058,-9.766,-9.338,-8.789,0
0.91,-0.222,0.05,-9.277,-10.742,1.953,0
0.949,-0.212,0.029,-11.963,-11.719,12.451,0
0.879,-0.346,0.072,-18.494,-9.094,8.179,0
0.924,-0.323,0.069,-25.024,-6.47,-25.208,0
0.937,-0.248,0.067,-19.043,-0.488,-31.189,0
0.866,-0.309,0.059,-22.156,6.714,-28.076,0
0.828,-0.264,0.099,-25.024,11.597,-31.372,0
0.827,-0.285,0.091,-24.658,4.028,-17.395,0
0.846,-0.304,0.073,-24.353,-0.183,-8.423,0
0.802,-0.333,0.082,-21.423,0,-9.216,0
1.685,0.789,-0.077,-49.622,-153.32,52.063,0
1.741,0.857,-0.03,-53.223,-127.747,43.64,0
1.757,0.879,0.081,-58.777,-97.29,29.968,0
1.715,0.861,0.207,-62.622,-65.674,11.841,0
1.674,0.823,0.307,-61.707,-42.297,-11.292,0
1.655,0.88,0.4,-56.58,-28.137,-41.504,0
1.644,0.969,0.482,-49.927,-18.677,-76.538,0
1.636,1.047,0.537,-45.593,-8.728,-109.802,0
1.621,1.107,0.542,-44.678,4.578,-141.418,0
1.552,1.146,0.529,-45.898,21.057,-172.119,0
1.462,1.186,0.532,-48.584,38.208,-201.599,0
1.385,1.197,0.536,-51.819,54.077,-229.309,0
1.3,1.157,0.543,-56.824,66.65,-256.714,0
1.226,1.088,0.555,-59.509,75.989,-283.997,0
1.167,1.059,0.577,-56.458,82.214,-311.035,0
1.163,1.066,0.628,-49.133,87.708,-337.28,0
1.145,1.064,0.655,-42.725,97.595,-362.732,0
1.07,1.072,0.63,-38.757,112.427,-387.024,0
0.979,1.049,0.587,-37.72,128.418,-410.828,0
0.903,1.024,0.537,-37.964,143.494,-430.298,0
0.813,0.964,0.477,-40.039,158.63,-446.289,0
0.744,0.892,0.425,-44.067,174.255,-458.374,0
0.599,0.857,0.407,-48.889,189.819,-463.684,0
0.467,0.789,0.396,-55.969,200.5,-464.722,0
0.354,0.721,0.349,-62.195,203.369,-459.045,0
0.294,0.617,0.293,-71.228,204.895,-458.801,0
0.218,0.508,0.271,-87.769,213.074,-475.464,0
0.131,0.45,0.288,-100.159,224.365,-486.45,0
0.031,0.454,0.291,-107.483,233.398,-479.858,0
0.02,0.322,0.257,-116.089,240.112,-458.435,0
-0.056,0.208,0.201,-132.324,251.099,-460.937,0
-0.19,0.154,0.181,-147.644,263.977,-479.248,0
-0.38,0.068,0.191,-157.41,266.602,-486.755,0
-0.562,-0.024,0.214,-161.316,250.427,-485.413,0
-0.607,-0.104,0.216,-158.569,218.75,-479.431,0
-0.685,-0.151,0.181,-152.771,183.899,-466.309,0
-0.642,-0.183,0.173,-147.4,161.438,-445.679,0
-0.828,-0.316,0.216,-144.836,144.104,-421.387,0
-0.893,-0.4,0.213,-135.437,108.154,-403.137,0
-0.819,-0.339,0.168,-116.333,69.641,-371.643,0
-0.785,-0.366,0.165,-107.422,52.734,-328.003,0
-0.772,-0.471,0.244,-112.061,55.42,-289.368,0
-0.879,-0.613,0.334,-112.122,61.401,-249.512,0
-0.857,-0.742,0.368,-101.135,54.504,-207.458,0
-0.908,-0.693,0.353,-82.214,51.025,-165.1,0
-0.931,-0.746,0.336,-64.514,57.129,-106.934,0
-0.943,-0.808,0.274,-53.162,54.749,-75.134,0
-0.999,-0.698,0.208,-34.668,50.049,-47.668,0
-0.989,-0.631,0.141,-25.635,48.584,-10.376,0
-1.023,-0.616,0.132,-29.236,49.683,23.071,0
-0.978,-0.67,0.093,-36.682,46.753,58.167,0
-0.931,-0.73,0.057,-49.805,52.185,79.529,0
-0.925,-0.667,0.078,-65.247,65.674,100.22,0
-0.982,-0.635,0.127,-84.473,77.454,147.339,0
-1.034,-0.73,0.165,-106.14,77.454,208.008,0
-0.939,-0.823,0.16,-121.094,60.12,273.315,0
-0.83,-0.84,0.137,-123.047,39.246,340.576,0
-0.801,-0.876,0.13,-118.958,17.578,402.039,0
-0.689,-0.901,0.13,-108.704,-6.958,456.848,0
-0.474,-0.89,0.12,-90.332,-28.625,505.737,0
-0.273,-0.893,0.174,-69.031,-38.818,544.8,0
-0.028,-0.944,0.237,-41.138,-42.297,575.012,0
0.292,-0.993,0.273,-2.136,-42.786,594.971,0
0.474,-0.93,0.274,47.485,-35.767,602.112,0
0.653,-0.735,0.198,101.868,-21.484,599.67,0
0.708,-0.473,0.134,148.193,-2.075,591.98,0
0.787,-0.254,0.093,184.143,7.751,573.364,0
0.856,-0.053,0.083,212.402,-5.371,536.56,0
0.866,0.241,0.045,228.455,-32.166,478.455,0
0.892,0.454,0.03,225.037,-56.03,410.034,0
1.09,0.614,0.052,204.285,-77.087,345.459,0
1.185,0.761,0.125,164.062,-84.167,276.123,0
1.273,0.856,0.176,110.291,-80.322,206.97,0
1.358,0.847,0.171,45.776,-69.824,141.235,0
1.409,0.748,0.21,-20.874,-46.143,81.543,0
1.377,0.573,0.269,-75.989,-15.747,33.203,0
1.306,0.397,0.285,-112.244,12.085,-3.967,0
1.243,0.252,0.283,-127.319,36.865,-27.405,0
1.165,0.105,0.287,-128.113,54.626,-39.307,0
1.083,-0.031,0.279,-118.835,60.608,-44.128,0
1.022,-0.125,0.266,-98.755,57.495,-40.771,0
0.98,-0.202,0.247,-73.669,48.279,-30.945,0
0.939,-0.271,0.219,-47.607,34.607,-19.348,0
0.922,-0.306,0.196,-21.301,18.555,-7.263,0
0.935,-0.315,0.158,1.16,2.197,4.089,0
0.964,-0.311,0.133,16.724,-9.094,14.526,0
0.983,-0.319,0.117,24.353,-14.465,23.132,0
0.991,-0.33,0.135,26.428,-15.686,28.687,0
1,-0.333,0.129,25.818,-15.381,30.396,0
1.008,-0.334,0.122,22.705,-13,28.259,0
1.012,-0.323,0.113,17.334,-8.484,21.606,0
0.993,-0.318,0.116,10.864,-3.662,13.855,0
0.971,-0.339,0.127,4.822,-0.977,6.287,0
0.924,-0.372,0.13,-0.854,-3.113,-7.019,0
0.991,-0.314,0.095,-5.859,-8.911,-25.879,0
1,-0.233,0.08,-1.038,-0.671,-8.972,0
0.93,-0.367,0.109,-7.812,12.329,1.587,0
0.915,-0.352,0.091,-12.39,11.353,-8.362,0
0.944,-0.293,0.074,-7.935,8.24,-9.46,0
0.924,-0.338,0.08,-8.85,9.705,-7.019,0
0.898,-0.25,0.084,-9.766,9.46,-3.235,0
0.876,-0.452,0.121,-13.733,1.16,-17.517,0
0.915,-0.149,0.097,1.221,-4.272,-12.512,0
0.903,-0.372,0.099,-0.793,-6.287,3.357,0
0.855,-0.202,0.12,1.831,-8.423,5.554,0
0.941,-0.364,0.138,1.404,-14.099,10.681,0
0.886,-0.409,0.149,-2.319,-20.813,-11.414,0
0.884,-0.123,0.132,5.066,-20.813,-13.489,0
0.923,-0.293,0.127,0.671,-15.259,13.489,0
0.806,-0.328,0.186,-7.69,-7.141,7.996,0
0.902,-0.3,0.143,-7.69,-8.972,-7.202,0
0.91,-0.349,0.159,-2.808,0.244,-14.648,0
0.803,-0.307,0.175,-6.958,5.249,-33.63,0
0.797,-0.296,0.159,-5.859,0.61,-35.034,0
0.812,-0.253,0.133,-4.15,-3.052,-24.231,0
0.779,-0.303,0.15,-5.493,-1.526,-8.362,0
0.782,-0.358,0.159,-7.385,-3.418,-4.822,0
0.79,-0.3,0.153,-1.343,-7.08,0.671,0
0.789,-0.319,0.163,1.282,-6.958,9.094,0
1.508,0.937,-0.061,-89.844,-80.811,30.762,0
1.634,0.916,0.005,-92.346,-87.463,13.794,0
1.796,0.892,0.106,-94.421,-89.6,-6.348,0
1.871,0.935,0.193,-88.806,-76.965,-28.748,0
1.842,0.971,0.27,-81.726,-52.429,-56.152,0
1.784,0.993,0.327,-74.402,-25.696,-85.999,0
1.721,1.043,0.353,-63.721,-5.432,-116.028,0
1.652,1.103,0.389,-52.551,7.751,-145.081,0
1.584,1.156,0.421,-43.945,17.517,-170.532,0
1.51,1.176,0.435,-38.574,23.865,-194.031,0
1.443,1.167,0.432,-36.133,26.062,-217.285,0
1.39,1.143,0.41,-35.095,25.635,-239.441,0
1.334,1.114,0.367,-35.828,27.222,-261.108,0
1.261,1.081,0.345,-37.964,30.945,-281.799,0
1.193,1.057,0.35,-40.955,36.987,-301.636,0
1.148,1.03,0.374,-42.786,44.678,-319.885,0
1.074,0.984,0.397,-42.175,54.443,-338.501,0
0.982,0.949,0.418,-39.368,64.026,-355.103,0
0.88,0.906,0.415,-35.217,72.266,-366.089,0
0.778,0.849,0.397,-32.471,78.186,-371.643,0
0.698,0.777,0.387,-30.945,82.092,-371.643,0
0.632,0.675,0.373,-32.288,89.478,-373.596,0
0.577,0.557,0.351,-36.621,102.051,-389.465,0
0.555,0.517,0.319,-40.283,117.615,-413.574,0
0.466,0.511,0.28,-42.053,137.024,-428.284,0
0.345,0.464,0.26,-47.607,156.494,-436.707,0
0.246,0.403,0.251,-55.176,170.166,-441.223,0
0.131,0.331,0.252,-62.5,175.537,-440.186,0
0.047,0.276,0.253,-68.604,173.889,-434.631,0
0.098,0.271,0.201,-74.89,176.27,-417.114,0
0.355,0.182,0.164,-93.018,198.975,-401.611,0
-0.203,-0.07,0.224,-111.938,233.521,-401.672,0
-0.372,-0.113,0.26,-114.319,228.394,-434.326,0
-0.173,0.061,0.201,-100.647,194.885,-424.011,0
-0.133,-0.034,0.146,-107.422,200.867,-394.165,0
-0.753,-0.36,0.184,-123.779,211.304,-396.362,0
-0.428,-0.183,0.094,-113.708,169.006,-403.625,0
-0.562,-0.224,0.094,-103.027,143.799,-381.042,0
-0.57,-0.274,0.062,-114.99,128.235,-383.301,0
-0.642,-0.333,0.097,-115.723,122.192,-363.342,0
-0.629,-0.405,0.127,-115.906,109.741,-348.511,0
-0.656,-0.468,0.163,-111.023,97.961,-330.017,0
-0.657,-0.551,0.182,-101.868,85.876,-306.519,0
-0.707,-0.498,0.158,-86.487,77.332,-277.161,0
-0.715,-0.581,0.176,-75.5,73.914,-238.77,0
-0.71,-0.567,0.148,-66.956,75.012,-198.914,0
-0.677,-0.721,0.178,-65.674,83.13,-159.79,0
-0.774,-0.68,0.19,-60.12,93.018,-141.418,0
-0.967,-0.563,0.202,-50.415,97.046,-97.839,0
-1.029,-0.617,0.214,-49.194,81.116,-46.57,0
-0.968,-0.678,0.115,-44.189,50.72,2.258,0
-0.933,-0.838,0.095,-44.8,33.63,29.724,0
-0.964,-0.869,0.12,-48.279,14.893,3.174,0
-0.893,-0.781,0.106,-35.461,-2.747,-1.282,0
-0.782,-0.806,0.038,-30.64,-6.165,12.878,0
-0.659,-0.787,0.004,-29.846,10.376,33.142,0
-0.716,-0.772,0.044,-35.645,40.405,54.993,0
-0.851,-0.801,0.077,-46.387,60.852,77.454,0
-0.854,-0.761,0.064,-54.993,69.824,107.666,0
-0.819,-0.733,0.035,-65.735,83.191,151.55,0
-0.909,-0.71,0.05,-83.435,92.957,204.529,0
-0.994,-0.772,0.077,-102.783,74.951,261.597,0
-0.95,-0.804,0.044,-111.938,40.1,321.411,0
-0.859,-0.755,-0.017,-114.258,3.418,378.845,0
-0.677,-0.7,-0.067,-117.554,-31.982,433.838,0
-0.462,-0.695,-0.025,-120.239,-56.702,479.614,0
-0.305,-0.77,0.087,-119.141,-69.824,516.602,0
-0.056,-0.912,0.258,-106.567,-74.829,551.392,0
0.251,-1.036,0.368,-78.247,-70.679,577.698,0
0.54,-1.081,0.425,-33.875,-52.734,586.487,0
0.711,-1.046,0.417,22.278,-24.719,579.895,0
0.743,-0.802,0.338,86.06,5.493,569.153,0
0.694,-0.417,0.274,145.935,32.41,554.993,0
0.643,-0.06,0.213,188.538,46.082,533.997,0
0.67,0.322,0.192,210.937,39.795,506.287,0
0.712,0.541,0.098,213.318,8.118,471.68,0
0.976,0.692,0.023,201.05,-46.814,420.349,0
1.115,0.853,0.125,172.668,-90.759,350.342,0
1.295,0.855,0.228,124.023,-109.68,272.217,0
1.481,0.775,0.253,62.805,-99.915,189.697,0
1.398,0.739,0.321,4.333,-67.017,107.605,0
1.395,0.635,0.348,-42.236,-39.49,41.931,0
1.337,0.521,0.361,-77.332,-15.015,-5.188,0
1.262,0.413,0.373,-98.938,11.719,-33.325,0
1.209,0.267,0.391,-107.788,33.691,-42.969,0
1.129,0.118,0.388,-105.835,45.593,-40.405,0
1.073,-0.005,0.375,-94.238,47.668,-30.884,0
1.07,-0.115,0.345,-76.05,42.358,-17.7,0
1.036,-0.216,0.321,-55.908,34.668,-7.996,0
1.007,-0.266,0.308,-31.982,24.292,-2.686,0
1.003,-0.245,0.284,-6.958,9.155,3.357,0
1.032,-0.227,0.244,12.512,-4.883,13.55,0
1.044,-0.219,0.226,23.926,-13.428,21.545,0
1.058,-0.175,0.205,28.931,-19.043,25.696,0
1.053,-0.178,0.203,25.513,-19.287,25.574,0
1.047,-0.234,0.22,18.127,-16.785,20.081,0
1.034,-0.247,0.235,12.817,-15.747,7.446,0
1.02,-0.17,0.245,6.042,-15.259,-5.249,0
1.022,-0.175,0.244,-7.874,-14.221,-8.362,0
0.95,-0.332,0.267,-24.536,-13.611,-17.639,0
1.138,-0.3,0.243,-28.992,-12.817,-41.138,0
0.924,-0.19,0.264,-7.019,4.944,-4.639,0
0.983,-0.491,0.236,-25.146,8.789,-24.902,0
1.002,-0.143,0.201,-13.367,9.033,-30.579,0
0.973,-0.284,0.203,-5.554,18.799,2.38,0
0.983,-0.382,0.188,-20.081,25.696,-21.79,0
0.944,-0.22,0.181,-9.155,28.259,-22.156,0
0.783,-0.233,0.203,-7.69,27.039,-8.362,0
0.847,-0.284,0.175,-11.23,10.681,1.648,0
0.863,-0.385,0.185,-12.329,-4.028,-4.883,0
0.878,-0.241,0.159,-5.31,-11.719,-14.038,0
0.904,-0.295,0.178,0.732,-8.24,-1.587,0
0.868,-0.388,0.196,-5.005,-4.456,-15.686,0
0.885,-0.265,0.224,0,-5.249,-33.264,0
0.824,-0.233,0.216,1.587,-4.028,-33.264,0
0.827,-0.205,0.215,-5.127,-5.554,-27.588,0
0.823,-0.277,0.199,-6.042,-6.836,-8.301,0
0.824,-0.313,0.204,-5.005,-1.465,-9.521,0
0.797,-0.185,0.219,0.793,0.854,-6.897,0
1.331,0.864,0.396,-87.952,-52.185,-0.549,0
1.307,0.833,0.39,-75.073,-58.899,-33.386,0
1.303,0.863,0.271,-59.57,-72.083,-58.716,0
1.268,0.95,0.406,-42.786,-73.181,-77.82,0
1.399,0.984,0.32,-32.471,-64.453,-94.604,0
1.354,1.037,0.314,-27.161,-55.115,-118.469,0
1.32,1.098,0.356,-20.813,-39.856,-139.832,0
1.252,1.116,0.435,-19.287,-23.987,-158.325,0
1.188,1.085,0.485,-19.653,-14.038,-170.105,0
1.159,1.054,0.524,-16.541,-10.62,-178.772,0
1.188,1.072,0.529,-9.583,-11.658,-187.683,0
1.217,1.098,0.526,-6.104,-8.972,-197.632,0
1.209,1.095,0.536,-7.202,1.526,-210.571,0
1.18,1.083,0.55,-7.69,14.954,-226.135,0
1.148,1.064,0.547,-8.85,27.527,-244.019,0
1.102,1.026,0.532,-10.437,40.344,-262.329,0
1.044,0.981,0.516,-11.719,52.49,-280.64,0
1.018,0.922,0.5,-9.888,62.5,-298.096,0
0.973,0.88,0.492,-5.127,71.777,-311.951,0
0.922,0.841,0.489,0.305,80.994,-324.036,0
0.866,0.827,0.487,4.517,88.562,-333.679,0
0.789,0.809,0.466,7.812,93.75,-336.853,0
0.724,0.745,0.431,8.301,94.543,-337.28,0
0.674,0.656,0.396,9.521,92.59,-334.351,0
0.645,0.57,0.367,10.681,91.553,-333.801,0
0.592,0.503,0.347,10.071,94.299,-337.463,0
0.574,0.418,0.346,8.118,100.708,-341.064,0
0.546,0.358,0.314,5.005,111.755,-346.375,0
0.48,0.319,0.274,1.221,123.962,-352.051,0
0.384,0.318,0.245,-2.075,133.118,-356.079,0
0.351,0.303,0.185,-2.808,137.329,-343.262,0
0.509,0.337,0.111,-9.705,145.996,-322.571,0
0.069,0.085,0.089,-30.334,162.903,-320.74,0
-0.022,0.024,0.151,-50.232,158.691,-360.168,0
0.13,-0.187,0.155,-76.843,109.741,-436.768,0
0.245,0.061,0.016,-42.114,112.61,-408.691,0
