aX,aY,aZ,gX,gY,gZ,ts
-0.036,-0.551,-0.297,131.042,-20.63,-121.338,0
-0.042,-0.578,-0.349,128.174,-18.188,-108.032,0
-0.043,-0.578,-0.415,122.803,-14.526,-93.933,0
-0.06,-0.622,-0.463,111.755,-10.742,-79.346,0
-0.061,-0.67,-0.502,97.778,-8.301,-72.021,0
-0.021,-0.678,-0.543,82.642,-5.615,-66.895,0
0.12,-0.732,-0.598,64.941,-2.258,-61.096,0
-0.014,-0.632,-0.635,44.8,9.888,-56.885,0
0.05,-0.771,-0.618,18.433,16.602,-37.292,0
0.115,-0.887,-0.61,-3.54,18.005,-28.259,0
0.093,-0.882,-0.596,-16.663,16.724,-24.536,0
0.198,-0.926,-0.554,-25.757,20.752,-15.198,0
0.217,-0.946,-0.524,-36.499,21.484,-11.475,0
0.251,-0.904,-0.504,-43.396,22.156,-2.869,0
0.27,-0.879,-0.49,-53.101,23.499,10.315,0
0.297,-0.913,-0.459,-66.589,25.696,24.048,0
0.279,-0.953,-0.413,-79.468,28.137,31.25,0
0.234,-0.943,-0.369,-86.792,28.015,33.386,0
0.21,-0.949,-0.328,-90.027,21.545,37.109,0
0.198,-0.947,-0.292,-90.881,9.155,38.513,0
0.196,-0.882,-0.263,-89.478,-4.578,38.696,0
0.196,-0.797,-0.232,-90.637,-17.517,43.03,0
0.198,-0.76,-0.193,-97.29,-30.334,51.27,0
0.226,-0.726,-0.167,-104.98,-43.335,58.167,0
0.253,-0.673,-0.148,-112.122,-54.26,60.12,0
0.255,-0.603,-0.126,-119.568,-60.364,59.692,0
0.267,-0.541,-0.098,-129.15,-63.232,59.143,0
0.246,-0.485,-0.071,-140.686,-64.148,58.228,0
0.223,-0.448,0,-153.748,-64.27,58.289,0
0.232,-0.459,0.079,-165.771,-63.904,60.181,0
0.248,-0.467,0.113,-170.959,-63.538,63.416,0
0.29,-0.44,0.127,-168.518,-63.171,66.284,0
0.322,-0.347,0.169,-163.025,-61.279,69.336,0
0.327,-0.284,0.238,-160.339,-58.472,74.28,0
0.346,-0.261,0.298,-161.621,-57.739,80.2,0
0.34,-0.191,0.365,-160.95,-62.988,84.412,0
0.382,-0.099,0.467,-158.447,-79.102,86.304,0
0.49,-0.041,0.58,-157.959,-100.403,87.708,0
0.654,0.036,0.73,-158.691,-115.356,88.257,0
0.839,0.141,0.897,-158.569,-119.324,87.646,0
0.958,0.199,1.061,-160.034,-114.441,83.008,0
1.024,0.228,1.227,-160.706,-104.065,73.303,0
1.011,0.24,1.385,-156.86,-93.75,60.73,0
1.003,0.182,1.498,-149.597,-92.529,47.974,0
1.027,0.061,1.562,-137.817,-94.727,37.109,0
1.077,0.028,1.594,-117.615,-93.933,27.588,0
1.105,0.032,1.577,-96.191,-83.679,21.362,0
1.08,-0.044,1.532,-80.017,-62.195,10.315,0
1.015,-0.019,1.465,-63.599,-37.598,-2.075,0
0.845,0.036,1.395,-52.063,-5.249,-11.536,0
0.954,-0.259,1.368,-44.922,24.841,-22.949,0
0.755,-0.032,1.256,-32.837,47.852,-36.133,0
0.604,-0.185,1.183,-36.682,57.617,-35.217,0
0.582,-0.225,1.143,-31.494,63.416,-38.574,0
0.495,-0.235,1.086,-26.001,47.668,-35.767,0
0.498,-0.238,1.005,-21.362,35.4,-27.466,0
0.499,-0.284,0.984,-18.311,35.217,-14.832,0
0.474,-0.366,0.946,-14.526,22.461,-10.62,0
0.518,-0.331,0.909,0,12.207,-11.658,0
0.536,-0.287,0.852,8.728,6.226,-7.446,0
0.563,-0.298,0.819,12.268,7.324,-2.38,0
0.563,-0.281,0.778,14.709,9.155,0.244,0
0.576,-0.261,0.743,16.663,11.963,1.953,0
0.577,-0.242,0.709,15.808,14.832,1.221,0
0.567,-0.227,0.69,13.428,19.897,1.465,0
0.568,-0.253,0.675,9.033,22.766,-0.488,0
0.545,-0.243,0.666,6.409,22.766,-3.967,0
0.53,-0.266,0.669,3.113,22.156,-5.188,0
0.506,-0.293,0.677,-0.122,19.653,-5.127,0
0.5,-0.313,0.676,-0.549,13.855,-3.967,0
0.518,-0.311,0.674,1.038,6.836,-0.244,0
0.531,-0.312,0.671,2.197,1.404,4.7,0
0.551,-0.307,0.664,2.991,-2.258,8.911,0
0.552,-0.302,0.661,3.479,-4.089,10.986,0
0.567,-0.286,0.66,3.967,-5.615,10.864,0
0.581,-0.27,0.663,3.906,-7.019,9.46,0
0.585,-0.251,0.663,2.625,-7.202,7.935,0
0.581,-0.252,0.68,-0.488,-7.019,6.836,0
0.589,-0.253,0.684,-3.113,-7.507,6.226,0
0.594,-0.256,0.684,-4.761,-7.446,5.371,0
0.613,-0.288,0.699,-5.798,-6.653,5.005,0
0.609,-0.26,0.69,-5.31,-5.615,3.235,0
0.62,-0.272,0.692,-5.31,-2.625,2.869,0
0.604,-0.278,0.694,-5.981,-2.197,2.197,0
0.611,-0.266,0.686,-5.493,-1.709,1.831,0
0.611,-0.267,0.69,-4.822,0.366,2.014,0
0.603,-0.263,0.694,-3.906,0.183,1.526,0
0.611,-0.247,0.694,-1.953,-1.099,1.465,0
1.653,0.464,0.447,-30.884,-160.278,-69.519,0
1.682,0.445,0.492,-20.874,-150.635,-88.806,0
1.686,0.493,0.542,-5.127,-139.709,-105.225,0
1.654,0.561,0.583,12.024,-127.686,-120.972,0
1.585,0.601,0.648,25.085,-115.906,-137.268,0
1.502,0.596,0.7,35.339,-105.103,-155.151,0
1.404,0.58,0.74,44.983,-97.168,-172.668,0
1.305,0.596,0.758,57.312,-92.102,-187.988,0
1.234,0.603,0.747,70.618,-92.407,-201.172,0
1.203,0.598,0.735,82.703,-96.069,-212.219,0
1.193,0.559,0.729,92.529,-94.482,-221.497,0
1.151,0.515,0.739,103.088,-84.473,-230.103,0
1.085,0.501,0.723,117.676,-70.984,-237.854,0
0.989,0.474,0.702,134.216,-58.105,-245.239,0
0.866,0.483,0.653,150.879,-48.096,-250.916,0
0.737,0.458,0.612,166.138,-43.64,-255.432,0
0.643,0.391,0.557,178.162,-44.128,-259.705,0
0.548,0.38,0.51,189.087,-45.959,-263.184,0
0.478,0.368,0.457,196.899,-46.021,-263.184,0
0.418,0.333,0.389,197.327,-43.823,-262.695,0
0.344,0.285,0.314,193.237,-40.283,-260.986,0
0.307,0.207,0.27,184.875,-37.598,-257.324,0
0.279,0.135,0.217,175.476,-32.959,-251.587,0
0.194,0.087,0.145,165.71,-24.048,-243.774,0
0.148,-0.083,0.13,156.555,-13.245,-227.478,0
0.149,-0.285,0.089,153.625,-13.794,-226.135,0
0.074,-0.137,0.027,166.382,-8.179,-220.52,0
0.082,-0.217,-0.004,164.917,-2.808,-207.703,0
0.031,-0.241,-0.054,159.058,0.305,-195.618,0
0.04,-0.275,-0.092,148.56,3.967,-179.199,0
-0.022,-0.353,-0.122,134.521,7.568,-164.612,0
-0.064,-0.427,-0.145,122.314,10.62,-149.475,0
-0.05,-0.544,-0.153,114.807,10.193,-135.742,0
-0.032,-0.555,-0.197,113.708,3.906,-126.587,0
-0.032,-0.522,-0.252,111.267,0.183,-115.112,0
-0.05,-0.542,-0.301,99.548,-1.038,-99.976,0
-0.012,-0.616,-0.345,83.496,-0.793,-83.496,0
-0.003,-0.676,-0.395,67.932,0.916,-72.754,0
0.046,-0.708,-0.415,54.443,5.798,-66.406,0
0.099,-0.721,-0.427,39.429,7.874,-59.326,0
0.006,-0.63,-0.417,21.301,10.498,-46.448,0
0.119,-0.876,-0.379,1.77,8.972,-24.719,0
0.153,-0.902,-0.388,-5.432,4.761,-21.362,0
0.201,-0.899,-0.405,-6.226,-1.404,-13.672,0
0.317,-0.917,-0.385,-7.751,0,-1.953,0
0.379,-0.972,-0.396,-13.367,9.216,3.479,0
0.365,-0.905,-0.418,-16.357,22.217,6.47,0
0.328,-0.879,-0.436,-22.461,33.875,17.7,0
0.265,-0.888,-0.442,-34.485,42.053,28.442,0
0.203,-0.95,-0.441,-47.729,44.067,33.63,0
0.116,-0.929,-0.428,-58.533,38.269,29.297,0
0.084,-0.929,-0.411,-65.979,25.879,29.968,0
0.07,-0.903,-0.391,-74.524,9.766,30.029,0
0.05,-0.856,-0.358,-82.275,-6.775,35.339,0
0.059,-0.821,-0.299,-90.576,-23.499,47.485,0
0.124,-0.806,-0.241,-97.778,-39.734,61.523,0
0.216,-0.777,-0.208,-101.99,-51.758,70.862,0
0.283,-0.72,-0.172,-104.309,-54.321,75.684,0
0.305,-0.661,-0.146,-108.093,-51.575,79.041,0
0.347,-0.577,-0.127,-114.502,-46.448,81.604,0
0.33,-0.532,-0.097,-124.695,-39.063,84.9,0
0.317,-0.505,-0.076,-136.963,-35.278,81.177,0
0.289,-0.44,-0.055,-148.315,-35.706,75.562,0
0.262,-0.402,-0.028,-161.438,-39.551,69.946,0
0.256,-0.366,0.063,-175.171,-47.058,63.049,0
0.275,-0.375,0.221,-186.584,-53.894,59.57,0
0.298,-0.422,0.317,-189.758,-59.326,62.866,0
0.376,-0.446,0.36,-182.434,-66.162,70.251,0
0.39,-0.386,0.415,-169.067,-71.411,78.125,0
0.4,-0.284,0.506,-155.884,-76.965,84.961,0
0.454,-0.172,0.599,-148.071,-86.731,91.919,0
0.551,-0.087,0.681,-145.691,-98.877,96.558,0
0.657,0.027,0.781,-148.01,-106.689,96.924,0
0.744,0.121,0.905,-155.884,-106.628,93.14,0
0.78,0.062,1.026,-164.368,-102.356,85.266,0
0.858,0.041,1.152,-162.964,-96.069,65.369,0
0.878,0.189,1.25,-152.344,-93.445,50.781,0
0.954,0.135,1.352,-145.142,-78.918,49.072,0
0.955,0.088,1.4,-136.108,-59.631,36.438,0
0.941,0.159,1.432,-118.53,-44.617,21.912,0
0.923,0.176,1.444,-105.957,-32.349,15.564,0
0.888,0.151,1.441,-97.961,-18.005,14.954,0
0.801,0.126,1.426,-90.088,-6.531,13,0
0.782,0.047,1.409,-80.261,-1.282,11.597,0
0.676,-0.018,1.371,-68.726,-6.531,12.695,0
0.592,-0.011,1.306,-54.016,-21.606,9.888,0
0.614,-0.01,1.255,-37.903,-32.043,18.066,0
0.618,-0.143,1.183,-33.386,-40.283,20.691,0
0.598,-0.117,1.125,-23.376,-48.34,17.395,0
0.608,-0.069,1.068,-16.296,-48.95,18.311,0
0.625,-0.157,1.027,-18.005,-36.255,18.066,0
0.624,-0.179,0.985,-17.212,-20.569,9.277,0
0.601,-0.171,0.964,-13.367,-5.005,0.488,0
0.556,-0.158,0.946,-12.085,8.362,-6.226,0
0.525,-0.16,0.926,-13.062,20.325,-9.949,0
0.489,-0.215,0.924,-13.977,26.306,-12.939,0
0.47,-0.224,0.904,-10.132,23.804,-18.005,0
0.477,-0.173,0.885,-6.287,18.616,-20.63,0
0.495,-0.166,0.876,-6.653,15.869,-13.916,0
0.48,-0.215,0.863,-8.606,10.254,-4.089,0
0.517,-0.233,0.856,-6.165,6.165,1.465,0
0.538,-0.221,0.824,-1.709,2.563,4.456,0
0.548,-0.195,0.798,1.526,2.869,6.714,0
0.561,-0.219,0.775,2.319,4.15,6.653,0
0.558,-0.19,0.761,3.479,6.653,3.723,0
0.55,-0.208,0.752,2.075,9.827,1.465,0
0.542,-0.213,0.741,0.732,12.329,-1.526,0
0.533,-0.198,0.743,0.122,14.221,-3.845,0
0.509,-0.174,0.748,-1.526,14.282,-3.967,0
0.507,-0.194,0.752,-5.31,12.39,-2.075,0
0.504,-0.213,0.752,-6.775,8.545,0.244,0
0.51,-0.224,0.757,-5.249,3.967,1.587,0
0.547,-0.227,0.76,-1.709,-0.854,1.648,0
0.545,-0.203,0.746,1.831,-3.601,1.526,0
0.574,-0.191,0.748,2.869,-2.075,2.258,0
0.572,-0.202,0.74,1.709,0.183,1.16,0
0.583,-0.189,0.735,2.319,4.028,-1.038,0
0.582,-0.172,0.721,1.099,6.958,-3.54,0
0.576,-0.17,0.725,-2.319,10.254,-5.554,0
1.755,0.76,0.175,64.88,-168.518,-111.572,0
1.806,0.774,0.245,66.101,-166.077,-132.996,0
1.841,0.804,0.308,66.528,-152.893,-155.029,0
1.853,0.83,0.37,65.796,-129.7,-176.819,0
1.772,0.833,0.386,63.843,-101.257,-199.463,0
1.618,0.769,0.399,58.777,-76.233,-225.586,0
1.476,0.712,0.398,54.077,-57.312,-251.709,0
1.316,0.659,0.412,52.185,-42.603,-274.109,0
1.17,0.596,0.404,51.819,-31.555,-290.955,0
1.04,0.541,0.374,53.223,-24.17,-303.223,0
0.918,0.499,0.388,56.702,-19.47,-311.768,0
0.842,0.478,0.408,61.584,-15.259,-317.81,0
0.776,0.479,0.411,67.505,-12.817,-321.838,0
0.697,0.461,0.4,71.899,-13.123,-323.73,0
0.627,0.404,0.379,74.707,-14.404,-323.914,0
0.555,0.344,0.382,77.454,-16.052,-324.036,0
0.466,0.293,0.394,82.153,-15.015,-321.777,0
0.427,0.227,0.401,89.172,-13.306,-316.04,0
0.386,0.177,0.379,96.558,-15.137,-312.683,0
0.343,0.156,0.392,105.225,-16.418,-307.129,0
0.305,0.134,0.38,109.741,-13.916,-299.316,0
0.25,0.089,0.364,110.901,-10.559,-290.039,0
0.197,0.041,0.344,109.985,-8.24,-279.236,0
0.079,0.059,0.313,109.131,-7.446,-265.015,0
0.092,-0.245,0.318,107.91,-16.235,-245.117,0
0.084,-0.259,0.27,114.99,-28.076,-259.338,0
0.018,-0.163,0.274,134.583,-24.17,-250.549,0
-0.016,-0.255,0.236,135.193,-27.649,-241.028,0
-0.017,-0.237,0.175,136.78,-32.349,-216.675,0
0.017,-0.291,0.09,134.277,-32.593,-182.434,0
0.007,-0.361,0.021,127.869,-24.414,-156.372,0
-0.02,-0.468,-0.036,124.878,-17.273,-137.573,0
-0.001,-0.497,-0.093,126.282,-13.733,-125.732,0
0.001,-0.473,-0.176,126.038,-12.39,-114.624,0
-0.036,-0.465,-0.263,116.211,-10.864,-100.159,0
-0.033,-0.529,-0.333,99.365,-10.559,-82.458,0
0,-0.616,-0.39,83.618,-12.573,-68.726,0
0.071,-0.639,-0.461,72.144,-11.597,-62.012,0
0.08,-0.599,-0.544,59.631,-8.118,-56.091,0
0.054,-0.576,-0.61,41.016,-2.441,-46.692,0
0.108,-0.699,-0.652,16.968,3.052,-30.334,0
0.117,-0.795,-0.65,-5.554,2.625,-23.376,0
0.161,-0.827,-0.608,-16.785,7.08,-21.912,0
0.149,-0.81,-0.607,-26.184,7.935,-13.916,0
0.238,-0.897,-0.578,-36.926,9.155,-0.61,0
0.2,-0.871,-0.568,-45.227,8.301,0.977,0
0.192,-0.801,-0.524,-51.636,1.953,10.986,0
0.209,-0.803,-0.477,-64.148,-6.592,24.902,0
0.261,-0.808,-0.436,-78.308,-13.672,37.476,0
0.3,-0.797,-0.388,-91.614,-14.709,44.434,0
0.294,-0.814,-0.313,-103.271,-13.855,50.171,0
0.294,-0.843,-0.242,-110.229,-17.578,54.443,0
0.312,-0.812,-0.183,-111.45,-23.499,53.894,0
0.308,-0.754,-0.137,-111.816,-28.015,56.396,0
0.299,-0.725,-0.086,-114.685,-32.41,63.599,0
0.313,-0.721,-0.038,-117.188,-38.452,70.496,0
0.33,-0.698,-0.004,-116.333,-44.067,71.533,0
0.364,-0.618,0.011,-113.098,-48.157,68.42,0
0.394,-0.5,0.017,-113.098,-49.316,66.589,0
0.405,-0.428,0.029,-120.972,-48.34,68.604,0
0.426,-0.38,0.048,-133.728,-48.645,67.932,0
0.41,-0.334,0.077,-147.4,-48.34,66.345,0
0.4,-0.346,0.127,-161.987,-49.072,65.369,0
0.37,-0.386,0.189,-173.889,-51.514,62.561,0
0.35,-0.408,0.238,-179.199,-54.993,60.181,0
0.336,-0.381,0.278,-178.04,-60.364,61.646,0
0.321,-0.359,0.34,-174.988,-70.068,66.589,0
0.307,-0.317,0.413,-170.288,-82.825,73.425,0
0.316,-0.239,0.5,-164.551,-98.267,81.299,0
0.421,-0.19,0.583,-159.058,-116.211,89.722,0
0.474,-0.109,0.672,-156.311,-131.47,95.398,0
0.605,-0.174,0.743,-153.442,-140.625,96.313,0
0.682,0.048,0.788,-145.081,-138.489,93.14,0
0.784,0.098,0.907,-147.949,-126.77,100.647,0
0.776,0.04,1.013,-159.302,-116.455,90.637,0
0.83,0.033,1.17,-155.579,-95.52,71.716,0
0.814,0.167,1.278,-145.264,-81.177,51.514,0
0.82,0.095,1.371,-137.329,-63.599,44.617,0
0.861,0.07,1.429,-125.061,-48.096,33.142,0
0.847,0.157,1.48,-105.896,-37.415,24.109,0
0.825,0.153,1.49,-94.849,-33.203,15.747,0
0.764,0.223,1.491,-86.487,-28.137,12.573,0
0.861,0.045,1.485,-81.726,-20.813,12.268,0
0.796,0.17,1.434,-73.242,-11.475,7.446,0
0.71,0.018,1.404,-70.679,-4.883,10.803,0
0.72,-0.097,1.388,-60.974,-2.136,3.296,0
0.669,-0.056,1.307,-43.274,-8.057,-1.892,0
0.66,-0.077,1.237,-31.006,-5.432,0.122,0
0.64,-0.164,1.183,-24.109,-1.77,2.563,0
0.61,-0.18,1.118,-14.648,-0.427,-0.61,0
0.602,-0.187,1.061,-3.174,3.174,-3.479,0
0.576,-0.149,1.002,3.784,6.775,-5.432,0
0.567,-0.151,0.943,4.7,10.498,-5.493,0
0.556,-0.181,0.903,1.892,11.841,-6.653,0
0.544,-0.162,0.869,-0.549,13.306,-8.423,0
0.541,-0.172,0.842,-4.395,16.052,-7.874,0
0.528,-0.202,0.833,-7.629,17.517,-8.24,0
0.508,-0.213,0.838,-6.348,16.968,-9.277,0
0.5,-0.21,0.832,-2.38,13.794,-10.254,0
0.488,-0.18,0.804,2.319,9.033,-8.911,0
0.536,-0.19,0.797,4.089,6.592,-5.859,0
0.499,-0.179,0.775,4.456,2.38,-4.517,0
0.509,-0.181,0.769,5.249,-1.709,-3.784,0
0.523,-0.202,0.763,5.981,-5.066,-6.226,0
0.524,-0.134,0.751,7.263,-6.348,-8.118,0
0.518,-0.144,0.751,2.991,-5.188,-2.747,0
0.51,-0.19,0.762,-3.296,-3.784,-0.366,0
0.516,-0.196,0.765,-4.211,-2.625,-1.465,0
0.516,-0.207,0.769,-2.136,-0.061,-2.869,0
0.506,-0.173,0.766,0.488,2.686,-3.174,0
0.502,-0.178,0.77,0.244,4.578,-1.404,0
0.499,-0.178,0.767,-0.244,4.089,-2.502,0
0.5,-0.164,0.768,0.427,3.174,-4.272,0
0.498,-0.154,0.77,0.061,1.77,-5.127,0
0.506,-0.148,0.773,-1.892,-0.305,-4.7,0
0.506,-0.154,0.776,-4.578,-1.892,-3.662,0
0.517,-0.172,0.785,-6.226,-2.991,-2.502,0
0.521,-0.178,0.786,-6.287,-3.662,-2.869,0
0.529,-0.174,0.788,-4.456,-3.052,-2.869,0
1.981,0.546,0.142,-10.437,-171.082,-30.396,0
2.034,0.508,0.201,-10.437,-181.519,-42.786,0
2.08,0.507,0.265,-6.653,-186.401,-56.58,0
2.131,0.51,0.331,-2.014,-185.913,-72.632,0
2.106,0.501,0.394,2.075,-177.917,-87.891,0
2.021,0.467,0.435,5.554,-166.443,-105.103,0
1.915,0.456,0.458,11.292,-156.372,-123.474,0
1.819,0.471,0.461,19.348,-148.254,-141.724,0
1.698,0.446,0.47,28.015,-142.517,-159.485,0
1.616,0.435,0.482,37.903,-136.536,-176.941,0
1.552,0.484,0.514,51.27,-126.892,-192.932,0
1.463,0.528,0.537,62.195,-114.258,-205.383,0
1.33,0.508,0.539,69.336,-101.563,-214.966,0
1.228,0.503,0.556,76.294,-89.905,-223.511,0
1.102,0.52,0.574,85.632,-79.468,-231.079,0
1.007,0.528,0.593,93.506,-73.059,-237.549,0
0.933,0.531,0.599,100.464,-67.2,-242.371,0
0.817,0.495,0.586,105.652,-61.401,-245.667,0
0.708,0.481,0.588,110.535,-56.824,-247.253,0
0.612,0.417,0.57,117.92,-53.406,-244.507,0
0.544,0.351,0.553,128.601,-50.171,-244.446,0
0.466,0.375,0.544,142.395,-44.312,-246.46,0
0.383,0.363,0.538,152.71,-35.828,-246.155,0
0.321,0.316,0.503,158.875,-27.71,-244.751,0
0.254,0.302,0.465,164.795,-18.127,-244.324,0
0.183,0.262,0.411,167.419,-6.531,-244.751,0
0.122,0.217,0.366,166.931,5.798,-244.629,0
0.047,0.18,0.31,164.917,18.433,-240.479,0
-0.001,0.108,0.264,159.485,31.189,-233.826,0
-0.065,0.036,0.201,152.954,44.006,-228.638,0
-0.121,-0.042,0.145,146.057,54.81,-220.703,0
-0.18,-0.099,0.098,139.709,60.913,-210.327,0
-0.195,-0.16,0.053,133.789,62.012,-196.655,0
-0.152,-0.228,0.003,127.319,58.35,-181.885,0
-0.242,-0.2,-0.046,121.338,54.504,-164.795,0
-0.275,-0.335,-0.003,115.234,42.175,-124.207,0
-0.082,-0.598,-0.076,113.403,1.038,-90.759,0
-0.084,-0.397,-0.162,117.249,7.263,-119.202,0
-0.045,-0.516,-0.162,114.136,11.353,-115.295,0
-0.027,-0.487,-0.178,109.009,2.808,-115.54,0
0.029,-0.513,-0.214,102.478,-2.38,-103.271,0
0.066,-0.542,-0.237,92.163,-3.662,-87.524,0
0.079,-0.576,-0.265,80.2,-4.761,-73.12,0
0.127,-0.631,-0.252,67.871,-6.775,-59.326,0
0.076,-0.613,-0.358,54.382,-9.705,-48.157,0
0.133,-0.62,-0.458,35.4,-12.146,-33.02,0
0.109,-0.646,-0.55,10.254,-8.972,-19.043,0
0.231,-0.835,-0.481,-9.216,-11.536,-17.456,0
0.362,-0.876,-0.368,-12.939,-21.912,-15.747,0
0.353,-0.793,-0.344,-7.996,-27.832,-13.733,0
0.435,-0.849,-0.29,-10.62,-25.146,-6.47,0
0.483,-0.862,-0.259,-16.479,-18.738,-1.709,0
0.44,-0.832,-0.25,-21.729,-6.958,3.784,0
0.433,-0.827,-0.273,-32.043,2.625,11.902,0
0.5,-0.913,-0.311,-46.021,10.01,18.616,0
0.416,-0.932,-0.3,-56.824,18.555,11.658,0
0.379,-0.947,-0.258,-64.209,16.724,10.864,0
0.315,-0.981,-0.237,-71.716,10.437,11.169,0
0.257,-0.95,-0.211,-75.867,-0.671,16.052,0
0.267,-0.966,-0.159,-79.285,-18.677,26.55,0
0.313,-0.972,-0.093,-80.505,-36.682,29.968,0
0.33,-0.914,-0.047,-78.674,-48.218,29.419,0
0.365,-0.865,-0.02,-78.003,-54.382,34.058,0
0.382,-0.818,-0.002,-80.383,-54.993,38.086,0
0.382,-0.799,0.037,-84.351,-51.819,41.931,0
0.356,-0.797,0.058,-87.646,-50.049,40.894,0
0.35,-0.743,0.048,-90.576,-46.814,29.907,0
0.32,-0.688,0.026,-96.985,-38.269,16.968,0
0.266,-0.607,0.02,-108.459,-29.602,7.446,0
0.193,-0.564,0.035,-124.146,-23.499,5.798,0
0.125,-0.549,0.042,-140.991,-24.536,6.042,0
0.075,-0.54,0.064,-155.457,-31.555,7.141,0
0.029,-0.536,0.099,-166.809,-40.1,10.498,0
0.029,-0.546,0.126,-175.11,-48.34,16.663,0
0.059,-0.554,0.153,-178.894,-54.443,24.292,0
0.11,-0.571,0.165,-179.077,-53.04,33.386,0
0.132,-0.567,0.158,-175.842,-43.152,43.03,0
0.136,-0.494,0.169,-170.959,-28.259,53.04,0
0.113,-0.383,0.214,-166.87,-13.428,65.552,0
0.121,-0.32,0.271,-167.603,-6.104,80.383,0
0.107,-0.226,0.332,-170.105,-8.911,95.703,0
0.181,-0.175,0.384,-171.143,-23.682,105.286,0
0.296,-0.028,0.463,-168.64,-41.809,111.877,0
0.433,0.075,0.615,-173.645,-57.861,121.582,0
0.557,0.067,0.793,-180.542,-70.801,123.413,0
0.741,0.202,1.014,-176.392,-75.623,113.159,0
0.928,0.338,1.22,-171.753,-77.209,107.117,0
1.1,0.317,1.397,-165.466,-68.359,104.614,0
1.215,0.364,1.516,-151.062,-51.331,81.055,0
1.237,0.461,1.616,-132.446,-29.358,53.101,0
1.175,0.459,1.686,-120.361,-13.733,37.903,0
1.12,0.386,1.705,-109.619,-4.15,26.306,0
1.047,0.321,1.7,-95.154,0.916,17.151,0
0.958,0.23,1.663,-79.59,-0.916,10.62,0
0.931,0.087,1.587,-60.913,-4.639,8.728,0
0.841,0.01,1.475,-39.368,-9.888,7.996,0
0.753,-0.032,1.367,-19.836,-15.381,2.991,0
0.673,-0.029,1.248,-6.287,-18.86,1.038,0
0.686,-0.159,1.17,-3.174,-13.733,1.648,0
0.598,-0.154,1.104,-0.061,-21.606,-1.953,0
0.625,-0.158,1.021,4.517,-19.226,-1.953,0
0.601,-0.172,0.969,2.136,-5.798,0.366,0
0.548,-0.161,0.915,-3.052,1.77,0.061,0
0.551,-0.267,0.882,-3.479,10.864,1.221,0
0.539,-0.264,0.877,-2.502,15.808,-4.211,0
0.522,-0.201,0.814,-0.793,13.306,-10.071,0
0.528,-0.247,0.81,1.709,17.761,-5.615,0
0.484,-0.198,0.789,0.122,18.86,-7.751,0
0.479,-0.21,0.789,0.671,12.695,-4.089,0
0.472,-0.178,0.773,0.793,5.859,-1.221,0
0.478,-0.164,0.775,0.732,1.709,5.554,0
0.492,-0.229,0.784,0.305,-5.798,9.094,0
0.505,-0.167,0.776,6.226,-14.465,5.92,0
0.541,-0.15,0.765,9.216,-18.86,5.31,0
0.554,-0.139,0.754,7.019,-15.808,4.944,0
0.549,-0.146,0.751,2.93,-10.071,4.7,0
0.535,-0.158,0.758,-0.305,-4.028,2.258,0
0.524,-0.172,0.753,-1.099,1.465,-2.075,0
0.502,-0.169,0.755,0.122,7.996,-5.676,0
